"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202100000703";"4";"BOULEVARD DE L AMIRAL BRUIX";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"8";"1";"30"
"202100000704";"3";"MAURICE BERTEAUX (R)";"0";"N/A";"1";"1";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000705";"3";"1504";" -1";"N/A";"2";"2";"0";"1";"12";"500";"1";"";" -1";"2";"0";"4";"50"
"202100000706";"3";"119";"0";"D";"2";"2";"0";"1";"60";"300";"1";"";" -1";"1";"0";"1";"80"
"202100000707";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";"4";"1";"0";"3";"50"
"202100000708";"3";"674";"0";"N/A";"2";"2";"0";"2";"39";"600";"3";"";" -1";"2";"0";"8";"80"
"202100000709";"3";"65";"0";"N/A";"2";"2";"0";"2";"41";"25";"2";"";" -1";"9";"0";"3";"80"
"202100000710";"2";"12";"0";"N/A";"2";"2";"0";"1";"11";"950";"1";"";" -1";"1";"0";"1";"80"
"202100000711";"3";"105";"0";"D";"2";"2";"0";"1";"22";"100";"2";"";" -1";"1";"4";"8";"80"
"202100000712";"1";"89";"0";"A";"3";"4";"0";"1";"38";"480";"1";"";" -1";"2";"0";"3";"130"
"202100000713";"3";"313";"0";"D";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000714";"3";"703";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"80"
"202100000715";"2";"1";" -1";"N/A";"2";"3";"0";"4";"38";"300";"1";"";"10,5";"2";"5";"1";"80"
"202100000716";"9";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"50"
"202100000717";"3";"532";" -1";"N/A";"2";"2";"0";"1";"0";"150";"2";"";" -1";"2";"8";"1";"80"
"202100000718";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"5";"1";"0";"1";"50"
"202100000719";"1";"A46N   7.065 A 9.020";"0";"N/A";"3";"3";"0";"1";"7";"300";"1";"";" -1";"1";"0";"1";"130"
"202100000720";"1";"A13";"0";"N/A";"1";"1";"0";"2";"37";"645";"3";"";" -1";"1";"0";"1";"70"
"202100000721";"1";"AUTOROUTE A1";"0";"N/A";"3";"6";"0";"1";"8";"600";"1";"";" -1";"1";"0";"1";"90"
"202100000722";"1";"AUTOROUTE A86";"0";"N/A";"3";"6";"0";"1";"28";"0";"1";"";" -1";"1";"0";"1";"90"
"202100000723";"1";"AUTOROUTE A3";"0";"N/A";"3";"3";"0";"1";"15";"0";"2";"";" -1";"1";"0";"1";"90"
"202100000724";"4";"convalescence/vetivers-Vetiver ( rue )";"0";"N/A";"2";"4";"0";"1";"2";"0";"2";"";" -1";"1";"0";"1";"50"
"202100000725";"6";"EUROPE (AVENUE DE L')";"0";"N/A";" -1";" -1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"9";"8";"20"
"202100000726";"7";"BELGES. BOULEVARD DES";"0";"N/A";"1";"2";"0";"1";"22";"600";"3";"";" -1";"2";"0";"1";"50"
"202100000727";"3";"RIMBAUD A. QUAI";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202100000728";"3";"CARNOT (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"17";"720";"1";"";" -1";"1";"0";"1";"50"
"202100000729";"3";"LENOTRE (RUE G.)";"0";"N/A";"2";"3";"0";"1";"37";"486";"2";"";" -1";"2";"0";"1";"30"
"202100000730";"4";"SAPINIERE (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000731";"1";"AUTOROUTE A3";"0";"N/A";"4";"0";"0";"1";"6";"800";"1";"";" -1";"1";"0";"1";"90"
"202100000732";"3";"MONTHERME";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"2";"0";"8";"80"
"202100000733";"2";"BALATA (ROUTE DE)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"30"
"202100000734";"4";"MENDES FRANCE (BOULEVARD PIERRE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"4";"";" -1";"1";"0";"3";"50"
"202100000735";"4";"SURCOUF (Q.)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100000736";"6";"LOUIS JOUVET                        (R )";"0";"N/A";" -1";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000737";"4";"RUE DE LA SURE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000738";"9";"Z I LES MANGLES";"0";"N/A";" -1";"0";"0";"1";"1";"0";"1";"";" -1";"1";"9";"8";"10"
"202100000739";"4";"ANATOLE FRANCE";"0";"N/A";"2";"4";"1";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000740";"4";"JARDIN ANGLAIS ET DE FINCHLEY (ALLEE DU)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100000741";"4";"MONNERVILLE (AVENUE GASTON)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000742";"4";"EUGENE GOBERT(RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000743";"3";"ROUTE DEPARTEMENTALE 3";"0";"N/A";"3";"1";"0";"1";"1";"500";"3";"";" -1";"1";"0";"1";"30"
"202100000744";"7";"ROUTE DE STRASBOURG D 483           (RO)";"0";"N/A";"2";"2";"0";"2";"4";"900";"1";"";" -1";"1";"0";"1";"50"
"202100000745";"4";"JEAN  IGNACE (RUE) ";"0";"N/A";"2";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"3";"0";"1";"50"
"202100000746";"4";"Section Port Blanc";"0";"N/A";"2";"1";"0";"2";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"30"
"202100000747";"3";"ERABLES (AVENUE DES)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000748";"3";"RENAUD (RUE)";"0";"N/A";"2";"2";"0";"2";"6";"850";"3";"";" -1";"1";"0";"1";"30"
"202100000749";"3";"CORBEIL (ROUTE DE)";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100000750";"4";"FOLIE (Avenue de la)";"0";"N/A";" -1";"2";"0";"1";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202100000751";"4";"SEGHERS (rue Pierre)";"0";"N/A";" -1";"2";"0";"1";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202100000752";"2";"MARSEILLE (Route de )";"0";"N/A";"4";"7";"1";"1";"54";"0";"1";"";" -1";"1";"5";"1";"50"
"202100000753";"7";"AV DE LA 1ERE ARMEE FRANCAISE";"0";"N/A";"3";"4";"0";"1";"25";"400";"1";"";" -1";"1";"0";"1";"70"
"202100000754";"4";"LENINGRAD (BD DE)";"0";"N/A";"2";"6";"1";"1";"95";"1000";"1";"";" -1";"1";"0";"5";"50"
"202100000755";"4";"BOLLEE (AV) N° IMP 65 A 199";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000756";"4";"CUGNOT NICOLAS (BD)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202100000757";"4";"ALSACE LORRAINE D'";"0";"N/A";"2";"2";"2";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000758";"4";"MADRID (RUE DE)";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100000759";"3";"BAYONNE (AVENUE DE)";"0";"N/A";"2";"4";"3";"1";"9";"243";"1";"";" -1";"1";"0";"1";"50"
"202100000760";"3";"THERMAL (BOULEVARD)";"0";"N/A";"4";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"5";"8";"50"
"202100000761";"4";"FABIEN ( AV. DU COLONEL )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"5";"1";"50"
"202100000762";"3";"SALINE (BOULEVARD DE LA)";"0";"N/A";"3";"4";"1";"1";"29";"673";"1";"";" -1";"1";"5";"1";"70"
"202100000763";"4";"VILLE HALLUARD (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100000764";"7";"PASTEUR RUE LOUIS";"0";"N/A";"2";"2";"0";"1";"7";"900";"1";"";" -1";"2";"0";"1";"50"
"202100000765";"4";"JOUHAUX (AVENUE LEON) N° IMPAIRS";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"9";"1";"50"
"202100000766";"4";"GOUNIN (RUE EMILE)";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000767";"2";"AGEN (ROUTE D')";"0";"N/A";"2";"2";"0";"1";"47";"200";"1";"";" -1";"1";"0";"1";"50"
"202100000768";"4";"PRESIDENT SADATE RUE DU";"0";"N/A";"2";"2";"0";"3";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100000769";"4";"SAINT ANDRE (ROUTE DE)";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000770";"4";"JAURES (RUE JEAN)";"0";"N/A";"1";"2";"3";"2";"(1)";"(1)";"1";"";" -1";"1";"9";"6";"50"
"202100000771";"3";"RN 1057 (BD CHURCHIL-ROUTE DE GRAY)";"0";"N/A";" -1";"2";"0";"1";"11";"225";"2";"";" -1";"1";"0";"1";"50"
"202100000772";"4";"ANSALDI";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000773";"3";"HUGO (AVENUE VICTOR)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"50"
"202100000774";"4";"POMPIDOU (BOULEVARD GEORGES)";"0";"N/A";"3";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000775";"7";"ALPHONSE DAUDET (RUE)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000776";"4";"GENERAL GALLIENI (RUE DU)";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000777";"4";"PORTE DOREE";"0";"N/A";"1";"4";"0";"1";"33";"700";"1";"";" -1";"2";"0";"1";"70"
"202100000778";"4";"RUE DU CHERCHE MIDI";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000779";"4";"BOULEVARD BERTHIER";"0";"N/A";"3";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100000780";"4";"AVENUE CORENTIN CARIOU";"0";"N/A";"1";"3";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000781";"4";"BOULEVARD PERIPHERIQUE EXTERIEUR OUEST";"0";"N/A";"1";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"70"
"202100000782";"4";"AVENUE D ITALIE";"0";"N/A";"2";"4";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000783";"4";"AVENUE DES CHAMPS ELYSEES";"0";"N/A";"2";"4";"1";"3";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000784";"4";"AVENUE DE SUFFREN";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000785";"3";"EUGENE HENAFF (R)";"0";"N/A";"2";"0";"0";"1";"1";"0";"1";"";" -1";"1";"9";"1";"50"
"202100000786";"3";"FOCH (AV)";"0";"N/A";"2";"0";"0";"2";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202100000787";"3";"MARINVILLE (AV DE)";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202100000788";"4";"HIPPOLYTE MARQUES (BD)";"0";"N/A";"1";"1";"1";"1";"1";"0";"1";"";" -1";"1";"0";"3";"50"
"202100000789";"4";"LAFERRIERE(AVENUE)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100000790";"3";"""BARBUSSE HENRI, NR 35 A 137""";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202100000791";"3";"DE LATTRE DE TASSIGNY (1 A 51)";"0";"N/A";"3";"3";"1";"1";"34";"0";"1";"";" -1";"1";"9";"1";"50"
"202100000792";"3";"PASTEUR (BOULEVARD) DE 40 A +";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202100000793";"4";"THOMAS (RUE ALBERT)";"0";"N/A";"1";"1";"0";"1";"0";"0";"3";"";" -1";"1";"0";"4";"50"
"202100000794";"3";"MARECHAL LECLERC AVENUE";"0";"N/A";"2";"4";"0";"1";"0";"1";"1";"";" -1";"2";"5";"1";"50"
"202100000795";"3";"JEAN JAURES  (AVE)  157 A 213";"0";"N/A";" -1";"1";"3";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202100000796";"3";"REPUBLIQUE (AVE DE LA ) 43/106 =>";"0";"N/A";"2";"4";"3";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202100000797";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000798";"3";"1";"0";"N/A";"2";"5";"0";"1";"0";"0";"1";"";" -1";"1";"2";"1";"50"
"202100000799";"3";"1";"0";"N/A";"2";"2";"0";"1";"13";"440";"1";"";"4";"2";"5";"1";"50"
"202100000800";"3";"D 936";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"5";"8";"50"
"202100000801";"3";"36";" -1";"N/A";"2";"2";"0";"1";"6";"800";"1";"";" -1";"2";"0";"1";"80"
"202100000802";"3";"10";" -1";"N/A";"2";"2";"0";"4";"38";"950";"1";"";" -1";"2";"0";"1";"80"
"202100000803";"1";"1";"0";"A";"3";"4";"0";"1";"56";"700";"1";"";" -1";"1";"0";"1";"130"
"202100000804";"3";"9";"0";"D";"2";"2";"0";"1";"5";"0";"2";"";" -1";"1";"0";"3";"80"
"202100000805";"3";"301.9";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"3";"50"
"202100000806";"4";"0";"0";"A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";" -1"
"202100000807";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";"4";"9";"0";"8";"50"
"202100000808";"1";"A43   0.550 A 3.353";"0";"N/A";"2";"7";"0";"1";"1";"700";"1";"";" -1";"2";"0";"1";"70"
"202100000809";"1";"AUTOROUTE A 62";"0";"N/A";"3";"4";"0";"1";"12";"270";"1";"";" -1";"1";"0";"1";"130"
"202100000810";"2";"RN 104";"0";"N/A";"1";"4";"0";"1";"28";"329";"1";"";" -1";"1";"0";"1";"90"
"202100000811";"1";"AUTOROUTE A6";"0";"N/A";"1";"3";"0";"1";"15";"501";"1";"";" -1";"1";"0";"1";"90"
"202100000812";"1";"AUTOROUTE A5A";"0";"N/A";"3";"8";"0";"1";"0";"899";"1";"";" -1";"1";"0";"1";"90"
"202100000813";"1";"AUTOROUTE A6";"0";"N/A";"1";"8";"0";"1";"16";"200";"1";"";" -1";"2";"0";"2";"110"
"202100000814";"1";"AUTOROUTE A86";"0";"N/A";"3";"6";"0";"1";"28";"500";"1";"";" -1";"1";"0";"1";"90"
"202100000815";"6";"ROCADE OUEST (RD 610)";"0";"N/A";" -1";" -1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000816";"4";"VALMY (RUE DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000817";"4";"CAPITAINE GEZE (BOULEVARD)";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000818";"4";"m'tsapere-Mosquée Maevantana (ruelle )";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"9";"1";"50"
"202100000819";"4";"AVENUE EMILE ZOLA";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000820";"4";"PASCAL (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"1";"50"
"202100000821";"4";"STOESSEL (BOULEVARD CHARLES)";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000822";"4";"Square Franklin Roosevelt";"0";"N/A";"4";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"2";"0";"1";"50"
"202100000823";"4";"SARRAUT ALBERT (AVENUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000824";"7";"EUROCOPTER CD 20";"0";"N/A";"1";"4";"0";"2";"5";"0";"1";"";" -1";"1";"0";"1";"90"
"202100000825";"4";"COMMERCE (DU)                       (QU)";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000826";"4";"REPUBLIQUE (AVENUE)";"0";"N/A";" -1";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"8";"30"
"202100000827";"4";"DUPLEIX";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000828";"4";"LECLERC. RUE DU GENERAL";"0";"N/A";" -1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"6";"8";"10"
"202100000829";"4";"DURAN (CHEMIN DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000830";"4";"POLITZER (RUE GEORGES)";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000831";"9";"ALL DU TRAIT D'UNION";"0";"N/A";"2";"2";"3";"1";"0";"0";"1";"";" -1";"1";"9";"6";"50"
"202100000832";"4";"AV MAZARIN";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"6";"8";"50"
"202100000833";"4";"ROBERT SCHUMANN";"0";"N/A";"1";"1";"2";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000834";"3";"CURIE (AVENUE PIERRE)";"0";"N/A";"3";"4";"0";"2";"8";"530";"2";"";" -1";"1";"1";"1";"50"
"202100000835";"2";"COMMANDANT DUMONT ( AVENUE)";"0";"N/A";"2";"2";"0";"2";"36";"965";"1";"";" -1";"1";"9";"1";"50"
"202100000836";"4";"BEAUREPAIRE (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000837";"9";"PRESBYTERE(RUE)";"0";"N/A";"2";"0";"0";"1";"103";"0";"1";"";" -1";"1";"9";"1";"50"
"202100000838";"4";"RUE SULLY PRUD'HOMME";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"8";"50"
"202100000839";"2";"ROUTE NATIONALE N° 1";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"110"
"202100000840";"3";"BADUEL (ROUTE DE)";"0";"N/A";"2";"2";"0";"1";"1";"750";"1";"";" -1";"1";"0";"1";"50"
"202100000841";"4";"DOCTEUR COBLOD (DU)                 (BD)";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000842";"7";"STEPHANE DECHANT                    (R )";"0";"N/A";"2";"2";"3";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100000843";"7";"HIPPODROME (DE L')                  (AV)";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"5";"50"
"202100000844";"7";"ROUTE DE STRASBOURG                 (RO)";"0";"N/A";"3";"2";"0";"1";"4";"700";"1";"";" -1";"2";"0";"1";"50"
"202100000845";"4";"GROLEE                              (R )";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000846";"4";"ARISTIDE BRIAND (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202100000847";"4";"BESAGNE (AVE DE)";"0";"N/A";"2";"1";"3";"2";"0";"0";"1";"";" -1";"1";"1";"6";"30"
"202100000848";"7";"MER (AVENUE DE LA) N°IMPAIRS";"0";"N/A";"2";"2";"0";"1";"20";"890";"1";"";" -1";"1";"0";"1";"50"
"202100000849";"4";"PRIMEROSE (AVENUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000850";"4";"MARNE ET GONDOIRE (RUE)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000851";"3";"WILSON BOULEVARD";"0";"N/A";"3";"2";"2";"1";"30";"35";"1";"";" -1";"2";"0";"1";"50"
"202100000852";"4";"ESTEREL USINE DES EAUX";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100000853";"4";"DOYEN JEAN LEPINE (DU)              (R )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000854";"4";"VERMOREL VICTOR BD";"0";"N/A";"1";"1";"0";"2";"(1)";"(1)";"1";"";" -1";"2";"6";"4";"50"
"202100000855";"3";"BARBUSSE HENRI  (boulvard)";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"2";"5";"1";"50"
"202100000856";"7";"PERRIN JEAN RUE";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"2";"1";"50"
"202100000857";"4";"BRIGACHTAL (AVENUE DE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000858";"3";"PAIX (BOULEVARD DE LA)";"0";"N/A";"2";"3";"1";"2";"18";"300";"1";"";" -1";"1";"5";"1";"50"
"202100000859";"4";"RUE LÉON JOUHAUX";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000860";"4";"11 NOVEMBRE (RUE DU)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000861";"2";"RN136";"0";"N/A";"3";"4";"0";"1";"8";"898";"3";"";" -1";"1";"0";"1";"90"
"202100000862";"4";"PATTON (AVENUE DU GENERAL SIR GEORGES)";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100000863";"4";"FAUCHEUX (BD JACQUES)";"0";"N/A";"2";"2";"2";"2";"(1)";"(1)";"1";"";" -1";"2";"5";"1";"30"
"202100000864";"4";"RUE AMBROISE CROIZAT";"0";"N/A";" -1";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"4";"1";"30"
"202100000865";"4";"JAURES (AVE JEAN)";"0";"N/A";"2";"4";"3";"1";"(1)";"(1)";"1";"";" -1";"2";"4";"1";"30"
"202100000866";"4";"SEMARD PIERRE";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"2";"";" -1";"1";"0";"3";"50"
"202100000867";"4";"VAL D'ACONVILLE (RUE DU)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"4";"";" -1";"2";"0";"3";"50"
"202100000868";"4";"GUILLAUMET (RUE)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"5";"1";"50"
"202100000869";"4";"N/A";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"5";"1";"50"
"202100000870";"4";"MARLOTTE   RUE EDMEE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000871";"4";"PRADES (AVENUE DES)";"0";"N/A";"2";"3";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100000872";"4";"LAPEYRUSSE (LIEU-DIT)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"2";"";" -1";"2";"0";"3";"90"
"202100000873";"3";"saint gilles route de D38";"0";"N/A";"2";"2";"0";"1";"1";"0";"2";"";" -1";"1";"0";"1";"80"
"202100000874";"4";"ERNEST DELIBES (PLACE)";"0";"N/A";"2";"4";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000875";"4";"EUGENE POTTIER (RUE)";"0";"N/A";"1";"10";"0";"2";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000876";"4";"BD DES LICES";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000877";"3";"ELOISE ET ABELARD (RUE)";"0";"N/A";"1";"1";"0";"3";"0";"100";"3";"";" -1";"2";"0";"1";"50"
"202100000878";"4";"PASTEUR (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100000879";"4";"MAROTS (RUE DES)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000880";"4";"ANDRE MALRAUX (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"1";"50"
"202100000881";"6";"GROSS-UMSTADT (AVENUE DE)";"0";"N/A";" -1";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"9";"8";"30"
"202100000882";"4";"SUISSE (R. DE)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"9";"8";"20"
"202100000883";"4";"PERIER (LE CANNET)";"0";"N/A";"3";"4";"0";"2";"123";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000884";"4";"DAUDET (ALL. A.)";"0";"N/A";"2";" -1";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"6";"4";"30"
"202100000885";"4";"BOULEVARD MACDONALD";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000886";"4";"ROUTE DE SURESNES";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000887";"4";"AVENUE MAURICE D OCAGNE";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000888";"4";"RUE DES PYRENEES";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100000889";"3";"GABRIEL PERI (R)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000890";"4";"CHRISTOPHE COLOMB (R)";"0";"N/A";" -1";"2";"0";"1";"0";"1";"1";"";" -1";"2";"0";"1";"50"
