"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"201900000191";"15";"2";"2019";"18:00";"2";"80";"80160";"1";"1";"7";"6";"a29 - pk 198+000";"49,8514810";"2,3406420"
"201900000192";"17";"2";"2019";"19:10";"2";"76";"76660";"1";"1";"1";"3";"N 1029";"49,4425301";"0,2726543"
"201900000193";"18";"2";"2019";"17:35";"1";"60";"60030";"1";"1";"1";"2";"autoroute A16";"49,3304480";"2,0980350"
"201900000194";"15";"2";"2019";"11:50";"1";"67";"67194";"1";"1";"1";"6";"Autoroute A35 PK 231.900";"48,7418570";"7,9073540"
"201900000195";"15";"2";"2019";"11:45";"1";"67";"67106";"1";"1";"1";"2";"A35 PK231.600";"48,7704440";"7,9365640"
"201900000196";"12";"2";"2019";"21:00";"5";"67";"67471";"2";"5";"1";"3";"route de Brumath";"48,6352050";"7,7277000"
"201900000197";"15";"2";"2019";"16:35";"1";"42";"42279";"2";"1";"1";"6";"rue jacques prévert";"45,4970700";"4,2381500"
"201900000198";"16";"2";"2019";"23:25";"3";"82";"82018";"1";"1";"1";"7";"chemin saulou";"44,1099560";"1,5160330"
"201900000199";"17";"2";"2019";"12:25";"1";"33";"33527";"1";"1";"1";"4";"A660 - PK016.850";"44,6127700";" -1,0365700"
"201900000200";"9";"2";"2019";"06:30";"3";"33";"33284";"1";"1";"1";"5";"A63";"44,6614620";" -0,8241050"
"201900000201";"17";"2";"2019";"15:00";"1";"51";"51121";"1";"1";"7";"7";"A4";"49,1389003";"3,6194788"
"201900000202";"17";"2";"2019";"18:50";"3";"976";"97603";"1";"1";"1";"7";"musical plage";" -12,9146316";"45,1918927"
"201900000203";"15";"2";"2019";"09:35";"1";"49";"49050";"1";"1";"1";"1";"d 761";"47,3422490";" -0,4353370"
"201900000204";"13";"2";"2019";"14:55";"1";"64";"64102";"1";"9";"1";"6";"A 63 - bretelle de Bayonne Mousseroles";"43,4773690";" -1,4511130"
"201900000205";"16";"2";"2019";"13:50";"1";"13";"13114";"1";"1";"1";"1";"D65";"43,5267530";"5,2898370"
"201900000206";"15";"2";"2019";"04:15";"3";"11";"11441";"1";"1";"1";"6";"A9, PK 185+200";"43,2092300";"3,0876330"
"201900000207";"15";"2";"2019";"11:15";"1";"17";"17196";"1";"9";"1";"7";"A10";"45,5789640";" -0,5992500"
"201900000208";"18";"2";"2019";"07:20";"1";"84";"84087";"1";"1";"7";"6";"bretelle de sortie d'Orange Sud en N/S";"44,1100480";"4,8406270"
"201900000209";"18";"2";"2019";"08:15";"1";"13";"13037";"1";"1";"1";"2";"autoroute A8 PK 001+120 sud nord";"43,5521200";"5,2457270"
"201900000210";"18";"2";"2019";"08:45";"1";"987";"98731";"2";"1";"1";"6";"TAIOHAE";" -8,8665270";" -140,1404790"
"201900000211";"16";"2";"2019";"09:00";"1";"988";"98821";"1";"1";"3";"1";"RT.1, sens SUD-NORD, PK 44+500";" -22,0585100";"166,2507900"
"201900000212";"18";"2";"2019";"14:00";"1";"974";"97414";"2";"1";"1";"6";"rue Séhédic Sery";" -21,2693100";"55,4418280"
"201900000213";"15";"2";"2019";"21:30";"3";"973";"97306";"1";"1";"1";"6";"cd 9 pk 31";"5,6521168";" -53,8116360"
"201900000214";"13";"2";"2019";"12:05";"1";"972";"97224";"1";"1";"1";"5";"Route nationale 4, rivière monsieur";"14,6565200";" -61,0507360"
"201900000215";"18";"2";"2019";"16:30";"1";"13";"13025";"1";"1";"1";"5";"D7N";"43,4887420";"5,5694760"
"201900000216";"14";"2";"2019";"11:30";"1";"29";"29230";"1";"1";"1";"7";"D123";"47,9765080";" -3,5777190"
"201900000217";"16";"2";"2019";"18:20";"3";"37";"37072";"1";"1";"1";"3";"D751";"47,1839352";"0,2343308"
"201900000218";"16";"2";"2019";"17:10";"1";"77";"77430";"2";"6";"1";"3";"D9E1 X RUE DE LA MARNE";"49,0716100";"2,8051200"
"201900000219";"15";"2";"2019";"09:07";"1";"77";"77183";"2";"2";"1";"6";"D603 X RUE DE LA BARRE";"48,9478340";"3,1267020"
"201900000220";"15";"2";"2019";"16:40";"1";"77";"77317";"2";"4";"7";"1";"RUE D'ANDREZEL/rue des GUIGNEVEAUX";"48,6092150";"2,8869400"
"201900000221";"16";"2";"2019";"17:45";"2";"78";"78537";"2";"2";"1";"3";"Rue des Garennes";"48,5670930";"1,9339690"
"201900000222";"13";"2";"2019";"13:50";"1";"78";"78615";"2";"1";"1";"1";"route des nourrices";"48,8368600";"1,9355120"
"201900000223";"16";"2";"2019";"15:35";"1";"78";"78548";"2";"1";"7";"3";"21 route de dampierre";"48,7034740";"2,0175700"
"201900000224";"16";"2";"2019";"14:43";"1";"78";"78548";"1";"1";"1";"3";"D91";"48,7150440";"2,0019880"
"201900000225";"16";"2";"2019";"19:50";"3";"78";"78503";"1";"1";"1";"1";"D915";"49,0542090";"1,5272070"
"201900000226";"16";"2";"2019";"14:00";"1";"2B";"2B148";"1";"3";"1";"3";"RT205";"42,5395040";"9,4427790"
"201900000227";"12";"2";"2019";"16:50";"2";"30";"30258";"2";"1";"1";"6";"avenue Pierre Curie";"43,6811570";"4,4351080"
"201900000228";"17";"2";"2019";"15:00";"1";"34";"34302";"1";"1";"1";"6";"chemin communal";"43,3023890";"2,6553140"
"201900000229";"15";"2";"2019";"00:40";"3";"34";"34081";"1";"1";"1";"7";"D162e2";"43,3107980";"3,1520720"
"201900000230";"30";"5";"2019";"16:05";"1";"17";"17145";"1";"4";"1";"3";"8 Rue des Peupliers";"45,5963280";" -0,4333400"
"201900000231";"23";"5";"2019";"19:47";"2";"17";"17155";"2";"2";"1";"3";"Rue du Golfe de Barbareu";"45,7216930";" -1,1042010"
"201900000232";"10";"5";"2019";"17:30";"1";"17";"17219";"2";"3";"1";"3";"Rue Alsace Lorraine";"45,8264120";" -1,1087060"
"201900000233";"19";"4";"2019";"18:45";"1";"17";"17038";"1";"1";"1";"6";"station AVIA";"45,1723850";" -0,3346120"
"201900000234";"29";"5";"2019";"15:55";"1";"16";"16019";"1";"1";"1";"1";"Ld Le Grand Talon";"45,6805200";"0,0653390"
"201900000235";"23";"5";"2019";"18:30";"1";"16";"16415";"2";"1";"1";"2";"N/A";"45,7203200";"0,1203850"
"201900000236";"26";"5";"2019";"18:00";"1";"86";"86054";"1";"1";"1";"5";"D1";"46,2153740";"0,3231530"
"201900000237";"3";"5";"2019";"20:00";"1";"86";"86019";"1";"1";"1";"6";"D82";"46,7075760";"0,4678000"
"201900000238";"25";"5";"2019";"02:45";"5";"64";"64422";"2";"1";"2";"7";"Avenue Charles et Henri Moureu";"43,1910599";" -0,6153299"
"201900000239";"10";"5";"2019";"17:00";"1";"64";"64422";"2";"1";"1";"2";"4 Rue Van Gogh";"43,1929090";" -0,6189020"
"201900000240";"8";"5";"2019";"10:00";"1";"64";"64496";"1";"6";"2";"3";"Giratoire Atturi Ondo";"43,4800542";" -1,4416990"
"201900000241";"29";"5";"2019";"12:00";"1";"33";"33248";"1";"2";"1";"3";"D1215/Route du Pey de Minson";"45,0607900";" -0,7947700"
"201900000242";"19";"4";"2019";"12:20";"1";"33";"33417";"2";"1";"1";"3";"RD6E3 64 route de bordeaux";"44,9626400";" -0,8776210"
"201900000243";"5";"5";"2019";"12:05";"1";"33";"33357";"1";"1";"1";"5";"RD 222";"44,5301490";" -0,2574340"
"201900000244";"17";"5";"2019";"21:00";"2";"33";"33114";"1";"1";"2";"1";"Baudet";"45,0880920";" -0,3839500"
"201900000245";"17";"5";"2019";"14:30";"1";"33";"33238";"2";"3";"1";"3";"Avenue de Mont de Marsan";"44,7205000";" -0,6037100"
"201900000246";"28";"4";"2019";"17:30";"1";"33";"33293";"1";"3";"1";"1";"RD115E6 / Avenue de la Chapelle";"44,8780800";" -0,4513700"
"201900000247";"12";"5";"2019";"22:00";"3";"33";"33433";"1";"6";"1";"1";"Route d'Ambares";"44,9209300";" -0,4517400"
"201900000248";"26";"4";"2019";"07:10";"2";"33";"33433";"2";"1";"2";"6";"9 Chemin des Sablons";"44,9000130";" -0,4323760"
"201900000249";"28";"4";"2019";"01:40";"5";"33";"33551";"2";"1";"1";"6";"1 Castaing";"45,0819440";" -0,6330030"
"201900000250";"1";"5";"2019";"16:45";"1";"33";"33376";"1";"1";"1";"6";"Route de Castelnau (ex RD212 PR12+380)";"44,9351220";" -0,7665340"
"201900000251";"11";"5";"2019";"02:10";"5";"33";"33042";"2";"2";"1";"6";"Allée de la Briqueterie / Allée des chevreuils sens Est - Ouest";"44,4967700";" -0,7795700"
"201900000252";"19";"5";"2019";"01:30";"3";"85";"85071";"1";"1";"5";"1";"route départementale 32";"46,7457800";" -1,8702900"
"201900000253";"19";"5";"2019";"16:05";"1";"85";"85198";"2";"1";"1";"3";"17 Rue des Mauges";"46,9926500";" -1,0434600"
"201900000254";"4";"5";"2019";"11:20";"1";"72";"72154";"2";"1";"1";"6";"22 Rue de Verdun";"47,6975360";" -0,0894790"
"201900000255";"14";"5";"2019";"21:50";"2";"49";"49332";"1";"1";"1";"6";"RN 249";"47,0760730";" -0,9475730"
"201900000256";"11";"5";"2019";"11:15";"1";"49";"49301";"1";"1";"1";"3";"Route Nationale 249 - LA RENAUDIERE";"47,1184410";" -1,0749310"
"201900000257";"26";"5";"2019";"08:00";"1";"49";"49023";"2";"1";"2";"1";"Rue des Mésanges (Gesté)";"47,1841860";" -1,1068360"
"201900000258";"19";"5";"2019";"01:15";"3";"49";"49138";"2";"3";"1";"6";"Rue du Clos de la Lampe (Brion)";"47,4418660";" -0,1582080"
"201900000259";"12";"4";"2019";"18:30";"1";"49";"49271";"1";"1";"1";"7";"Le Rossay";"47,5397900";" -0,7278510"
"201900000260";"28";"4";"2019";"04:10";"4";"44";"44026";"2";"1";"1";"6";"1 Avenue du Professeur Jean Rouxel";"47,2986420";" -1,5012530"
"201900000261";"26";"2";"2019";"07:30";"2";"44";"44026";"1";"2";"1";"3";"Chemin de Gralan";"47,3135920";" -1,4376250"
"201900000262";"18";"5";"2019";"18:10";"1";"61";"61279";"1";"1";"1";"6";"Le Poteau";"48,4180860";"0,0069520"
"201900000263";"4";"5";"2019";"09:30";"1";"61";"61209";"1";"1";"3";"7";"RD51";"48,5643800";" -0,2257120"
"201900000264";"24";"5";"2019";"20:26";"1";"50";"50535";"1";"1";"1";"7";"Les Tribonnières (Sainte-Pience)";"48,7565640";" -1,3139210"
"201900000265";"15";"5";"2019";"21:30";"2";"14";"14762";"2";"1";"1";"1";"Rue des Clairs Logis (Vire, Vire-Normandie)";"48,8447840";" -0,8771440"
"201900000266";"9";"5";"2019";"09:10";"1";"14";"14346";"1";"3";"8";"1";"Sainte-Bazille";"49,1980920";" -0,6514060"
"201900000267";"7";"5";"2019";"19:50";"1";"14";"14728";"1";"6";"1";"7";"d613";"49,2900430";" -0,7577370"
"201900000268";"17";"5";"2019";"11:30";"1";"14";"14530";"1";"1";"1";"6";"D 514, PK 13";"49,2400820";" -0,2661190"
"201900000269";"26";"5";"2019";"20:15";"1";"14";"14025";"1";"1";"1";"6";"RN158";"48,9193770";" -0,2057370"
"201900000270";"16";"5";"2019";"13:50";"1";"56";"56263";"2";"1";"1";"2";"30 Rue de Vannes";"47,7035850";" -2,9521870"
"201900000271";"22";"5";"2019";"06:40";"2";"29";"29161";"2";"6";"1";"3";"Route de Fouesnant";"47,9067830";" -4,0452100"
"201900000272";"14";"5";"2019";"18:25";"1";"29";"29272";"1";"1";"7";"7";"RN165 PK 44+500 Sens de circulation LORIENT-QUIMPER";"47,9620662";" -3,9636451"
"201900000273";"12";"5";"2019";"19:45";"1";"29";"29046";"1";"1";"1";"1";"CD 765";"48,0751740";" -4,3371860"
"201900000274";"17";"5";"2019";"23:00";"3";"22";"22198";"1";"1";"1";"7";"D6";"48,7709350";" -3,5283800"
"201900000275";"12";"5";"2019";"17:00";"1";"22";"22198";"1";"1";"1";"6";"rue de l'ile gande";"48,7946640";" -3,5617875"
"201900000276";"11";"5";"2019";"16:00";"1";"22";"22225";"1";"9";"1";"1";"lieu dit moulin de kerraufret";"48,4992361";" -3,1167870"
"201900000277";"24";"4";"2019";"07:50";"1";"22";"22339";"1";"2";"2";"3";"LA BONNELAIS";"48,5033200";" -2,0516160"
"201900000278";"3";"5";"2019";"14:45";"1";"22";"22259";"2";"3";"1";"3";"Rue des Alouettes";"48,4451730";" -2,0776980"
"201900000279";"25";"5";"2019";"04:10";"3";"22";"22144";"1";"1";"1";"7";"La Fontenelle";"48,5073180";" -2,8330030"
"201900000280";"18";"5";"2019";"16:55";"1";"22";"22262";"2";"1";"1";"3";"rue du chemin des sentes";"48,4079519";" -2,9089308"
"201900000281";"4";"5";"2019";"19:30";"1";"22";"22081";"1";"1";"1";"7";"Rue des Ponts Neufs";"48,5019260";" -2,6155890"
"201900000282";"19";"5";"2019";"02:55";"3";"22";"22162";"2";"1";"1";"6";"Rue de Beauport";"48,7668190";" -3,0192520"
"201900000283";"13";"4";"2019";"20:15";"2";"22";"22093";"1";"1";"1";"1";"LA MARE JAUNE";"48,4338264";" -2,5101157"
"201900000284";"11";"5";"2019";"10:40";"1";"35";"35228";"1";"1";"1";"1";"la vallée rondeau";"48,5993880";" -2,0422930"
"201900000285";"20";"5";"2019";"16:33";"1";"35";"35139";"1";"1";"1";"7";"les cours";"48,0015050";" -1,7158740"
"201900000286";"4";"5";"2019";"23:00";"3";"35";"35139";"1";"3";"1";"6";"La Croix Chemin";"47,9804050";" -1,7393150"
"201900000287";"24";"5";"2019";"19:20";"1";"35";"35236";"2";"6";"1";"6";"Rond Point Rue de la Vieille Ville";"47,6733400";" -2,0804340"
"201900000288";"14";"5";"2019";"16:00";"1";"35";"35257";"1";"1";"1";"6";"route départementale 113";"48,3712820";" -1,3148010"
"201900000289";"3";"5";"2019";"14:30";"1";"35";"35309";"2";"1";"1";"6";"D794";"48,3708850";" -1,5715930"
"201900000290";"6";"5";"2019";"08:15";"1";"35";"35240";"1";"1";"7";"2";"RN 24 sens Lorient Rennes PK 5.750";"48,0946210";" -1,7633770"
"201900000291";"29";"5";"2019";"18:00";"1";"27";"27365";"1";"1";"1";"6";"D77";"49,2994190";"1,1928990"
"201900000292";"22";"5";"2019";"19:00";"1";"27";"27188";"1";"3";"1";"3";"RD 321 - Intersection de ZA Val Richard";"49,3049040";"1,1209520"
"201900000293";"29";"5";"2019";"12:50";"1";"27";"27335";"2";"4";"8";"1";"Rue des Prés";"49,1346320";"1,1887900"
"201900000294";"31";"5";"2019";"10:50";"1";"27";"27016";"1";"3";"1";"2";"Mantelle";"49,2327000";"1,4329000"
"201900000295";"6";"5";"2019";"16:40";"1";"27";"27647";"1";"1";"1";"1";"rd 135 -route des andelys - tosny";"49,2285790";"1,3593040"
"201900000296";"24";"5";"2019";"15:30";"1";"27";"27358";"1";"1";"1";"6";"route départementale 57 27120 JOUY SUR EURE";"49,0375380";"1,2957680"
"201900000297";"27";"5";"2019";"16:40";"1";"27";"27447";"1";"3";"1";"3";"RD830";"48,9618150";"0,9595680"
"201900000298";"28";"5";"2019";"16:00";"1";"76";"76454";"1";"1";"1";"6";"route nationale";"49,7537672";"1,5513468"
"201900000299";"19";"5";"2019";"23:50";"3";"60";"60446";"1";"1";"2";"2";"Route nationa 2";"49,1268960";"2,7901480"
"201900000300";"30";"5";"2019";"18:45";"1";"60";"60402";"1";"1";"1";"7";"D98";"49,3767010";"2,7375966"
"201900000301";"14";"5";"2019";"17:24";"1";"60";"60134";"1";"3";"1";"3";"D137 route de Noailles à Maimbeville";"49,3200850";"2,4275630"
"201900000302";"5";"5";"2019";"06:58";"2";"60";"60342";"2";"1";"1";"1";"rue de la répubique";"49,2936540";"2,4437350"
"201900000303";"6";"5";"2019";"17:00";"1";"60";"60103";"1";"1";"1";"2";"route nationale 31";"49,4150770";"2,2318706"
"201900000304";"29";"5";"2019";"18:45";"1";"62";"62014";"1";"1";"1";"6";"rd 943";"50,6613620";"2,3945530"
"201900000305";"12";"5";"2019";"11:44";"1";"62";"62170";"2";"1";"1";"2";"52 Route de la Colline";"50,4218350";"2,6607360"
"201900000306";"14";"8";"2019";"01:15";"5";"67";"67482";"2";"1";"1";"6";"SCHIRMECK (ROUTE DE)";"48,5681000";"7,7094950"
"201900000307";"13";"8";"2019";"19:05";"1";"67";"67482";"2";"3";"1";"3";"DOCTEUR NETTER (RUE DU)";"48,5867200";"7,7060000"
"201900000308";"13";"8";"2019";"13:45";"1";"67";"67218";"2";"3";"1";"3";"BURKEL (ROUTE)";"48,5302900";"7,7197800"
"201900000309";"13";"8";"2019";"04:55";"2";"67";"67482";"2";"3";"1";"1";"JEAN JAURES (AVENUE)";"48,5669600";"7,7733200"
"201900000310";"12";"8";"2019";"08:00";"1";"67";"67482";"2";"1";"1";"7";"GOUJON (RUE DU)";"48,5993420";"7,7860490"
"201900000311";"14";"8";"2019";"19:35";"1";"67";"67180";"1";"1";"1";"6";"RHIN (ROUTE DU)";"48,8150000";"7,8172600"
"201900000312";"15";"8";"2019";"14:40";"1";"66";"66136";"2";"1";"1";"6";"DESNOYE (BOULEVARD DR. JOSEPH)";"42,7106800";"2,8847600"
"201900000313";"11";"8";"2019";"04:00";"3";"66";"66136";"1";"1";"1";"7";"PRADES (AVENUE DE ) ST CHARLES";"42,6975000";"2,8684000"
"201900000314";"17";"8";"2019";"10:48";"1";"64";"64483";"2";"1";"1";"3";"LARRAMENDY PIERRE (AVENUE)";"43,3840400";" -1,6531900"
"201900000315";"16";"8";"2019";"14:25";"1";"64";"64483";"2";"3";"1";"3";"THIERS ADOLPHE (BOULEVARD)";"43,3907997";" -1,6592267"
"201900000316";"15";"8";"2019";"18:42";"1";"64";"64483";"1";"1";"1";"2";"ASCAIN (ROUTE D')";"43,3807980";" -1,6411400"
"201900000317";"14";"8";"2019";"09:10";"1";"64";"64189";"2";"1";"1";"1";"POULOU JEAN  (AVENUE)";"43,3805920";" -1,6556530"
"201900000318";"13";"8";"2019";"19:30";"1";"64";"64260";"2";"1";"1";"2";"LECLERC (BOULEVARD DU GENERAL)";"43,3649700";" -1,7698000"
"201900000319";"17";"8";"2019";"23:13";"5";"64";"64445";"2";"2";"1";"1";"LILAS DES";"43,3049000";" -0,3522600"
"201900000320";"16";"8";"2019";"20:00";"1";"64";"64445";"2";"1";"1";"6";"JEAN DE LA FONTAINE";"43,2965300";" -0,3730700"
"201900000321";"12";"8";"2019";"15:02";"1";"64";"64445";"2";"1";"2";"7";"VALERY MEUNIER";"43,2963800";" -0,3677400"
"201900000322";"14";"8";"2019";"23:15";"5";"64";"64122";"2";"1";"2";"7";"PRINGLE (RUE)";"43,4789100";" -1,5527700"
"201900000323";"14";"8";"2019";"16:05";"1";"63";"63124";"2";"1";"1";"6";"COSTES (RUE DIEUDONNE)";"45,7454700";"3,1673400"
"201900000324";"15";"8";"2019";"17:10";"1";"62";"62826";"2";"1";"1";"6";"LEON GARET (RUE)";"50,5224200";"1,5835500"
"201900000325";"12";"8";"2019";"18:00";"1";"62";"62765";"2";"9";"1";"6";"HAUT PONT (QUAI DU....)";"50,7567900";"2,2600800"
"201900000326";"14";"8";"2019";"14:00";"1";"62";"62330";"2";"1";"3";"7";"GRANDE RUE ( LA )";"50,5342600";"2,7445700"
"201900000327";"14";"8";"2019";"17:00";"1";"60";"60463";"2";"6";"1";"3";"SAINT-EXUPERY (RUE DE)_SUD";"49,2683000";"2,4596800"
"201900000328";"15";"8";"2019";"22:10";"5";"60";"60175";"2";"1";"1";"3";"JUILLET (RUE JULES)";"49,2644000";"2,4725000"
"201900000329";"16";"8";"2019";"22:40";"4";"60";"60159";"1";"6";"1";"3";"25E- R.G.A. (AV. DU)";"49,3889400";"2,8827100"
"201900000330";"16";"8";"2019";"10:00";"1";"60";"60057";"2";"2";"1";"3";"ROUEN (ROUTE DE)";"49,4340800";"2,0519000"
"201900000331";"13";"8";"2019";"18:45";"1";"59";"59512";"2";"3";"1";"3";"NATIONS UNIES (AVENUE DES)";"50,6946700";"3,1716200"
"201900000332";"13";"8";"2019";"01:15";"5";"59";"59286";"2";"1";"1";"7";"MOURET COUR/RUE SADI CARNOT FACE CIAT";"50,6114500";"2,9884700"
"201900000333";"5";"8";"2019";"16:20";"1";"59";"59410";"2";"2";"1";"3";"ACACIAS AVENUE DES";"50,6421600";"3,1023900"
"201900000334";"26";"7";"2019";"18:00";"1";"59";"59350";"2";"3";"1";"3";"DUCORNET RUE";"50,6113100";"3,0440200"
"201900000335";"27";"7";"2019";"18:00";"1";"58";"58194";"2";"3";"1";"6";"ARDILLIERS";"46,9919700";"3,1613000"
"201900000336";"16";"8";"2019";"22:35";"5";"56";"56260";"2";"1";"3";"4";"VERDUN (AV DE)";"47,6648400";" -2,7372200"
"201900000337";"14";"8";"2019";"18:10";"1";"56";"56121";"2";"6";"2";"7";"BLUM ( BD LEON )";"47,7458700";" -3,3804500"
"201900000338";"13";"8";"2019";"17:10";"1";"56";"56162";"1";"3";"1";"3";"KERPAPE (ROUTE DE)";"47,7229600";" -3,4096000"
"201900000339";"10";"8";"2019";"20:30";"1";"56";"56162";"2";"7";"1";"6";"Place Gustave le Floch";"47,7019400";" -3,4319800"
"201900000340";"10";"8";"2019";"20:15";"1";"56";"56107";"2";"6";"1";"3";"LE PORT (ROGER BOULEVARD)";"47,7168600";" -3,3731700"
"201900000341";"9";"8";"2019";"17:30";"1";"56";"56083";"1";"1";"1";"2";"VANNES ( ROUTE DE )";"47,7989500";" -3,2559800"
"201900000342";"16";"8";"2019";"17:55";"1";"54";"54184";"2";"1";"1";"6";"FOCH (AVENUE)";"48,7051700";"6,2240200"
"201900000343";"16";"8";"2019";"13:45";"1";"54";"54265";"2";"1";"1";"3";"RD 570";"48,6405380";"6,1823010"
"201900000344";"16";"8";"2019";"11:00";"1";"54";"54547";"2";"1";"1";"2";"BARTHOU (BD LOUIS)";"48,6708530";"6,1869380"
"201900000345";"16";"8";"2019";"15:55";"1";"51";"51454";"2";"1";"1";"3";"RUE DU RUISSELET";"49,2439100";"4,0353200"
"201900000346";"15";"8";"2019";"18:50";"1";"51";"51454";"2";"6";"1";"3";"BOULEVARD FRANCHET D'ESPEREY";"49,2416400";"4,0173100"
"201900000347";"12";"8";"2019";"15:05";"1";"50";"50203";"2";"3";"1";"4";"ROUGES TERRES (LES)";"49,6123000";" -1,6010300"
"201900000348";"11";"8";"2019";"21:15";"1";"50";"50416";"2";"1";"1";"1";"HAGUE (BOULEVARD DE LA)";"49,6657200";" -1,6878800"
"201900000349";"14";"8";"2019";"16:15";"1";"49";"49007";"2";"1";"1";"6";"PASTEUR AVENUE";"47,4739100";" -0,5375400"
"201900000350";"13";"8";"2019";"15:45";"1";"49";"49007";"2";"1";"1";"3";"ARNAULD ( HENRI) BOULEVARD";"47,4730700";" -0,5622400"
"201900000351";"13";"8";"2019";"18:48";"1";"49";"49007";"2";"1";"1";"3";"LEFORT";"47,4784100";" -0,5447400"
"201900000352";"12";"8";"2019";"08:02";"1";"49";"49007";"2";"2";"1";"3";"ALLONNEAU(AUGUSTE) BOULEVARD";"47,4810700";" -0,5272200"
"201900000353";"9";"8";"2019";"13:15";"1";"49";"49007";"2";"1";"2";"3";"LEKEU";"47,4710800";" -0,5193500"
"201900000354";"14";"8";"2019";"15:20";"1";"47";"47001";"2";"1";"1";"6";"530 BLUM (AV. LEON)";"44,2113612";"0,6466734"
"201900000355";"16";"8";"2019";"22:23";"5";"45";"45004";"2";"9";"1";"7";"RUE DE L' EUROPE";"47,9739000";"2,7332000"
"201900000356";"17";"8";"2019";"20:10";"1";"45";"45004";"1";"1";"2";"6";"ECHANGEUR D2060-D2007";"47,9843600";"2,7423300"
"201900000357";"17";"8";"2019";"16:25";"1";"44";"44184";"2";"1";"2";"6";"FRATERNITÉ (BOULEVARD DE LA)";"47,2827900";" -2,2189300"
"201900000358";"17";"8";"2019";"22:39";"3";"44";"44162";"1";"1";"2";"7";"RUE DE LA SYONNIERE";"47,2418988";" -1,6489478"
"201900000359";"15";"8";"2019";"01:30";"5";"44";"44109";"2";"1";"1";"7";"JOSEPH ( RTE DE ST )";"47,2719700";" -1,5162100"
"201900000360";"15";"8";"2019";"12:25";"1";"44";"44132";"2";"6";"1";"3";"BD REPUBLIQUE/AVENUE DE GAULLE";"47,2596070";" -2,3390750"
"201900000361";"16";"8";"2019";"18:25";"1";"41";"41269";"2";"1";"1";"2";"ROCHAMBEAU (RUE DU MARECHAL DE)";"47,7943600";"1,0557000"
"201900000362";"12";"8";"2019";"10:50";"1";"38";"38544";"2";"1";"8";"3";"ANATOLE FRANCE(QUAI)";"45,5296000";"4,8768000"
"201900000363";"15";"8";"2019";"03:50";"3";"37";"37195";"2";"1";"1";"6";"RD 88";"47,3912600";"0,6533000"
"201900000364";"17";"8";"2019";"17:10";"1";"37";"37261";"2";"9";"2";"7";"GANCE (BOULEVARD ABEL)";"47,4204275";"0,7165852"
"201900000365";"16";"8";"2019";"13:00";"1";"37";"37261";"2";"2";"1";"6";"JAURES (PLACE JEAN)";"47,3902900";"0,6887000"
"201900000366";"13";"8";"2019";"18:30";"1";"37";"37122";"1";"1";"1";"6";"RD 37";"47,3530000";"0,6460000"
"201900000367";"12";"8";"2019";"16:55";"1";"37";"37261";"2";"2";"1";"2";"MAGINOT (AV. ANDRE)";"47,4173611";"0,6909276"
"201900000368";"17";"8";"2019";"23:00";"5";"35";"35238";"2";"2";"3";"1";"CHATEAUBRIAND (QUAI)";"48,1102097";" -1,6741705"
"201900000369";"17";"8";"2019";"20:25";"2";"35";"35278";"1";"4";"2";"3";"RD 137";"48,1547800";" -1,7021700"
"201900000370";"17";"8";"2019";"08:25";"1";"35";"35238";"1";"9";"3";"6";"ROCADE 13-14";"48,1382830";" -1,7010880"
"201900000371";"16";"8";"2019";"18:15";"1";"35";"35238";"2";"1";"1";"3";"GASCOGNE (SQUARE DE)";"48,1219650";" -1,7137060"
"201900000372";"15";"8";"2019";"17:55";"1";"35";"35238";"2";"3";"1";"3";"MITTERAND (MAIL FRANCOIS)";"48,1090230";" -1,6908970"
"201900000373";"14";"8";"2019";"20:15";"1";"35";"35051";"2";"1";"1";"7";"ALLIES (BOULEVARD DES)";"48,1053400";" -1,6154500"
"201900000374";"13";"8";"2019";"08:45";"1";"35";"35238";"2";"1";"1";"6";"DUGUAY TROUIN (QUAI)";"48,1101900";" -1,6842200"
"201900000375";"12";"8";"2019";"10:50";"1";"35";"35051";"2";"3";"3";"6";"VILAINE (COURS DE LA)";"48,1157825";" -1,6066993"
"201900000376";"16";"8";"2019";"08:25";"1";"34";"34301";"1";"3";"1";"3";"RD2 Route de Balaruc";"43,4154400";"3,7036800"
"201900000377";"16";"8";"2019";"11:50";"1";"34";"34172";"2";"2";"1";"3";"BARCELONE (RUE DE)";"43,6035905";"3,8881164"
"201900000378";"15";"8";"2019";"19:45";"1";"34";"34172";"2";"1";"1";"6";"TOURNOI DES SIX NATIONS ( RUE DU )";"43,5869374";"3,8527251"
"201900000379";"14";"8";"2019";"19:45";"1";"34";"34172";"2";"2";"1";"3";"MAS ARGELLIERS (AVENUE DU)";"43,5833300";"3,8873800"
"201900000380";"14";"8";"2019";"17:40";"1";"34";"34172";"2";"1";"1";"6";"CROIX VERTE (RUE DE LA)";"43,6452497";"3,8412180"
"201900000381";"13";"8";"2019";"17:45";"1";"34";"34172";"2";"2";"1";"3";"GRASSET (AVENUE DU PROFESSEUR)";"43,6215950";"3,8685201"
"201900000382";"14";"6";"2019";"07:11";"1";"93";"93055";"2";"1";"1";"3";"LOUIS NADOT";"48,8958000";"2,4098900"
