"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"201900000053";"4";"GRAMMONT (AVENUE DE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"6";"1";"50"
"201900000054";"2";"136";"0";"";"3";"4";"0";"1";"6";"750";"1";"";"";"1";"0";"1";"90"
"201900000055";"6";"HOCHE (PLACE)";"0";"";" -1";" -1";"0";"4";"0";"0";"1";"";"";"1";"1";"6";"10"
"201900000056";"4";"UKRAINE (ALLEE D')";"0";"";"2";"4";"2";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000057";"4";"VINGT DEUX AOUT 1944 (AV DU)";"0";"";"2";"1";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000058";"4";"QUAI DE PALUDATE";"0";"";"2";"7";"2";"1";"(1)";"(1)";"1";"";"";"1";"5";"1";"50"
"201900000059";"4";"CRS JOURNU AUBER";"0";"";"1";"2";"1";"1";"(1)";"(1)";"1";"";"";"2";"0";"1";"50"
"201900000060";"4";"RTE DE LEOGNAN";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000061";"4";"AVE DU PONT DE L'ORIENT";"0";"";"2";"4";"2";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000062";"4";"ALL DE BOUTAUT";"0";"";"3";"8";" -1";"1";"(1)";"(1)";"1";"";"";"2";"0";"8";"50"
"201900000063";"4";"AVE CARNOT";"0";"";"3";"10";" -1";"2";"(1)";"(1)";"3";"";"";"2";"0";"1";"70"
"201900000064";"4";"AVE DE CANDAU";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"2";"0";"1";"50"
"201900000065";"4";"BD DU PDT FRANKLIN ROOSEVELT";"0";"";"3";"6";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000066";"3";"15";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000067";"4";"D'INDY (AVE VINCENT)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000068";"2";"165";"0";"";"1";"2";"0";"2";"53";"500";"3";"";"";"2";"9";"1";"110"
"201900000069";"4";"LOUPPE ALBERT (DE 1 A 69 ET 2 A 62)";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"2";"0";"1";"30"
"201900000070";"4";"FOCH MARECHAL";"0";"";"2";"2";"0";"3";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000071";"4";"GUEBRIANT";"0";"";" -1";"1";"0";"1";"1";"0";"2";"";"";"1";"0";"1";"50"
"201900000072";"4";"MOULIN (BOULEVARD JEAN) COTE POMPIERS";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000073";"5";"ALVITRE (AVENUE ABBE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000074";"4";"ROUSSEAU (RUE GEORGES)";"0";"";"2";"0";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000075";"4";"DOUX   CHEMIN DU PUITS";"0";"";" -1";"2";"0";"2";"1";"0";"2";"";"";"2";"0";"1";"30"
"201900000076";"4";"MONNET (AVENUE JEAN)";"0";"";"2";"2";"0";"1";"1234";"0";"1";"";"";"1";"0";"1";"50"
"201900000077";"3";" 970";"0";"";"2";"0";"0";"1";"1";"0";"1";"";"";"2";"0";"1";"80"
"201900000078";"4";"SCHLOESING (BOULEVARD)";"0";"";"2";"6";"3";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000079";"4";"Corniche John Fitzgérald Kennedy";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000080";"6";"LOUVAIN (BOULEVARD DE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000081";"3";"202";"";"";"2";"2";"0";"1";"6";"280";"2";"";"";"2";"0";"3";"80"
"201900000082";"3";"15";"";"";"2";"2";"0";"1";"25";"500";"1";"";"";"1";"0";"3";"80"
"201900000083";"3";"519";"0";"B";"2";"2";"0";"1";"0";"269";"1";"";"";"1";"0";"1";"80"
"201900000084";"4";"";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"80"
"201900000085";"3";"936";"0";"";"2";"1";"0";"1";"13";"420";"1";"";"";"1";"0";"1";"50"
"201900000086";"3";"8";"0";"";"2";"2";"0";"2";"19";"500";"3";"";"";"1";"0";"1";"50"
"201900000087";"4";"";"";"";"1";"1";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000088";"3";"44";"";"";"2";"2";"0";"1";"6";"(1)";"3";"";"";"1";"0";"3";"80"
"201900000089";"3";"969";"0";"D";"2";"2";"0";"1";"4";"200";"2";"";"";"1";"0";"3";"80"
"201900000090";"3";"935";"0";"";"2";"2";"0";"1";"15";"500";"1";"";"";"2";"0";"1";"80"
"201900000091";"3";"62";"";"";"2";"2";"0";"1";"(1)";"(1)";"3";"";"";"1";"0";"3";"80"
"201900000092";"2";"315";"0";"";"3";"2";"0";"1";"1";"299";"1";"";"";"1";"0";"1";"50"
"201900000093";"1";"13";"0";"";"1";"8";"0";"1";"49";"0";"1";"";"";"1";"0";"1";"70"
"201900000094";"2";"12";"0";"";"1";"3";"0";"2";"18";"600";"1";"";"";"1";"0";"1";"90"
"201900000095";"1";"86";"0";"";"1";"2";"0";"1";"7";"300";"1";"";"";"1";"0";"1";"90"
"201900000096";"1";"1";"0";"";"1";"1";"0";"2";"11";"949";"2";"";"";"1";"0";"1";"50"
"201900000097";"1";"15";"0";"";"3";"8";"0";"1";"13";"199";"1";"";"";"1";"0";"1";"110"
"201900000098";"1";"86";"0";"";"3";"10";"0";"1";"15";"500";"1";"";"";"1";"2";"1";"90"
"201900000099";"1";"3";"0";"";"3";"6";"0";"1";"9";"0";"1";"";"";"1";"0";"1";"110"
"201900000100";"1";"1";"0";"";"3";"9";"0";"1";"20";"399";"1";"";"";"1";"1";"1";"90"
"201900000101";"1";"86";"0";"INT";"3";"3";"0";"1";"41";"799";"1";"";"";"1";"0";"1";"90"
"201900000102";"4";"JOSEPH LAMBERT (RUE)";"0";"";"2";"2";"0";"1";"1";"0";"2";"";"";"1";"0";"1";"50"
"201900000103";"4";"MEUNIERS (RUE DES)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000104";"7";"2009";"0";"";"2";"4";"0";"1";"(1)";"(1)";"1";"";"";"1";"9";"1";"50"
"201900000105";"4";"PARC (AVENUE DU)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000106";"7";"5";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000107";"4";"SOUS LES VIGNES (RUE)";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000108";"4";"LAVOISIERS (BD)";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000109";"4";"REPUBLIQUE (AVE DE LA )";"0";"";"3";"3";"1";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000110";"4";"VALENCIENNES";"0";"";"1";"1";"0";"1";"1";"0";"1";"";"";"1";"5";"2";"50"
"201900000111";"3";"906";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000112";"4";"NORMANDIE  ( RUE DE )";"0";"";" -1";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000113";"4";"BOIS DE NEFLES (ROUTE DE)";"0";"";"2";"0";"0";"2";"0";"0";"3";"";"";"1";"0";"1";"50"
"201900000114";"6";"BONNIER (ALLEE)";"0";"";" -1";"1";"0";"2";"0";"0";"2";"";"";"1";"1";"1";"30"
"201900000115";"4";"HOARAU (RUE MARCEL)";"0";"";" -1";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000116";"4";"DU CENTRE(CHEMIN)";"0";"";"2";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000117";"3";"3";"0";"";"2";"2";"0";"1";"2";"0";"1";"";"";"1";"0";"1";"50"
"201900000118";"4";"ALFRED NOBEL                            ";"0";"";"1";"1";"0";"1";"1";"0";"1";"";"";"1";"9";"1";"50"
"201900000119";"3";"486";"0";"";" -1";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000120";"2";"22";"0";"";" -1";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000121";"4";"GENERAL  LECLERC (RUE DU)";"0";"";"2";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000122";"2";"7";"0";"";"2";"5";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000123";"4";"RESISTANCE (RUE DE LA)";"0";"";"1";"1";"0";"2";"(1)";"(1)";"4";"";"";"1";"3";"1";"50"
"201900000124";"4";"RANSON (RUE LOUIS CASIMIR)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000125";"3";"941";"0";"";"4";"4";"0";"1";"35";"505";"1";"";"";"1";"5";"1";"50"
"201900000126";"3";"29";"0";"";"4";"3";"0";"1";"3";"0";"1";"";"";"1";"0";"1";"50"
"201900000127";"4";"ROUSSEAU (RUE JEAN JACQUES)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000128";"4";"CHASSEIGNE (BOULEVARD)";"0";"";"3";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000129";"4";"C.De GAULLE (Rocade)";"0";"";"2";"2";"0";"2";"0";"1";"1";"";"";"1";"0";"1";"50"
"201900000130";"4";"PERROUD (AVE CONSTANT)";"0";"";"3";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000131";"4";"";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000132";"3";"113";"0";"";"2";"1";"0";"1";"58";"130";"1";"";"";"1";"0";"1";"50"
"201900000133";"9";"JEAN JAURES (AVENUE)";"0";"";"1";"1";"3";"1";"0";"0";"3";"";"";"1";"9";"3";"30"
"201900000134";"3";"934";"0";"";"2";"2";"0";"1";"16";"748";"1";"";"";"1";"5";"3";"80"
"201900000135";"3";"925";"0";"";"1";"2";"0";"1";"97";"950";"1";"";"";"1";"0";"1";"50"
"201900000136";"4";"LIBERATION (AVENUE DE LA)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000137";"4";"RHONE (AVENUE DU)";"0";"";"3";"4";"2";"2";"0";"0";"3";"";"";"1";"5";"1";"50"
"201900000138";"7";"BARBUSSE HENRI (RUE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000139";"4";"HEYRIEUX (D')                       (RO)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000140";"9";"LAURENT BONNEVAY          (SQ)";"0";"";"2";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000141";"3";"317";"0";"";"2";"2";"0";"1";"2";"700";"1";"";"";"1";"0";"1";"50"
"201900000142";"4";"RHIN (AVENUE DU)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"2";"1";"50"
"201900000143";"4";"KLEBSAU (RUE DE LA)";"0";"";"2";"2";"1";"1";"0";"0";"2";"";"";"1";"0";"1";"50"
"201900000144";"4";"BISCHWILLER (ROUTE DE)";"0";"";"2";"3";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000145";"4";"PRESIDENT POINCARE (RUE DU)";"0";"";"2";"2";"1";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000146";"4";"FLANDRES/DUNKERQUE (CARREFOUR)";"0";"";"3";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000147";"4";"PLAISANCE DE";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000148";"4";"BAYONNE DE";"0";"";"2";"3";"3";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000149";"3";"560";"0";"D";"2";"2";"0";"1";"35";"460";"3";"";"";"1";"0";"1";"80"
"201900000150";"3";"12";"0";"";"2";"2";"0";"1";"19";"205";"1";"";"";"1";"0";"1";"70"
"201900000151";"3";"932";"0";"";"1";"1";"0";"1";"27";"950";"2";"";"";"1";"0";"1";"50"
"201900000152";"3";"33";"";"";"2";"2";"0";"1";"3";"545";"1";"";"";"1";"5";"1";"70"
"201900000153";"3";"936";"";"";"2";"2";"0";"1";"61";"700";"1";"";"";"1";"0";"1";"80"
"201900000154";"3";"410";"";"";"2";"2";"0";"1";"2";"185";"1";"";"";"1";"0";"4";"50"
"201900000155";"3";"211";"0";"";"2";"2";"0";"1";"18";"535";"1";"";"";"1";"0";"1";"30"
"201900000156";"3";"651";"";"";"2";"2";"0";"3";"2";"500";"2";"";"65";"1";"0";"1";"80"
"201900000157";"9";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"8";"1";"50"
"201900000158";"3";"439";"";"";"2";"2";"0";"1";"4";"50";"1";"";"";"1";"0";"3";"80"
"201900000159";"6";"960";"0";"";" -1";"2";"0";"1";"19";"900";"1";"";"";"1";"9";"8";"20"
"201900000160";"3";"46";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"7";"0";"1";" -1"
"201900000161";"3";"27";"0";" -";"2";"2";"0";"1";"20";"500";"1";"";"";"1";"9";"1";"80"
"201900000162";"2";"141";"";"";"2";"2";"0";"2";"12";"455";"1";"0";"7";"1";"0";"1";"80"
"201900000163";"3";"699";"";"";"4";"2";"0";"2";"10";"560";"1";"0";"5.79999999999999982";"1";"0";"1";"50"
"201900000164";"3";"578";"0";"A";"2";"2";"0";"1";"20";"600";"2";"";"";"1";"0";"1";"80"
"201900000165";"3";"120";"0";"D";"2";"2";"0";"1";"37";"800";"2";"";"";"1";"0";"1";"80"
"201900000166";"4";"";"0";"";"2";"2";"0";"2";"(1)";"(1)";"2";"";"";"1";"0";"8";"80"
"201900000167";"3";"270";"0";"";"2";"2";"0";"1";"9";"950";"2";"";"";"1";"2";"3";"80"
"201900000168";"4";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000169";"3";"903";"";"";"2";"2";"0";"1";"4";"200";"1";"";"";"1";"0";"1";"80"
"201900000170";"3";"16";"0";"";"2";"2";"0";"1";"24";"600";"1";"";"";"1";"2";"4";"80"
"201900000171";"3";"932";"";"";"2";"2";"0";"1";"22";"400";"1";"";"";"1";"0";"1";"80"
"201900000172";"2";"21";"";"";"2";"2";"0";"1";"21";"(1)";"1";"";"";"1";"0";"1";"70"
"201900000173";"3";"4085";"0";"";"2";"2";"0";"1";"13";"0";"2";"";"";"1";"5";"1";"80"
"201900000174";"4";"Imp Jean Mermoz";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000175";"3";"8";"0";"";"2";"2";"0";"1";"32";"300";"2";"";"";"1";"0";"3";"80"
"201900000176";"3";"752";"0";"";"2";"3";"0";"1";"19";"635";"1";"";"";"1";"0";"1";"80"
"201900000177";"4";"Rue des Chardonnerets";"";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"3";"80"
"201900000178";"3";"61";"0";"";"2";"2";"0";"1";"33";"200";"1";"";"";"1";"0";"1";"80"
"201900000179";"3";"920";"0";"";"2";"2";"0";"1";"12";"700";"2";"";"";"1";"0";"3";"70"
"201900000180";"3";"928";"";"";"2";"2";"0";"3";"35";"670";"1";"";"";"1";"0";"1";"70"
"201900000181";"3";"153.4";"";"";"2";"2";"0";"1";"9";"450";"1";"";"";"1";"0";"1";"80"
"201900000182";"3";"32";"0";"";"2";"1";"0";"4";"20";"63";"1";"";"";"1";"0";"1";"80"
"201900000183";"3";"730";"";"D";"2";"2";"0";"2";"(1)";"(1)";"3";"";"";"1";"0";"1";"50"
"201900000184";"3";"731";"0";"";"2";"2";"0";"1";"28";"100";"1";"";"";"1";"0";"1";"70"
"201900000185";"3";"115";"";"";"2";"2";"0";"1";"0";"500";"2";"";"";"1";"0";"3";"80"
"201900000186";"4";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000187";"3";"19";"0";"D";"2";"2";"0";"1";"16";"950";"3";"";"";"1";"0";"1";"70"
"201900000188";"3";"2";"";"";"2";"2";"0";"2";"7";"100";"1";"";"";"1";"0";"1";"80"
"201900000189";"4";"";"";"";"2";"2";"0";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000190";"2";"1";"0";"";"2";"2";"0";"1";"8";"500";"1";"";"";"1";"0";"1";"70"
"201900000191";"1";"29";"";"";"1";"2";"0";"2";"198";"(1)";"1";"";"";"1";"0";"2";"110"
"201900000192";"2";"1029";"";"";"3";"4";"1";"2";"3";"200";"1";"";"";"1";"2";"5";"70"
"201900000193";"1";"16";"";"";"1";"4";"3";"3";"59";"850";"1";"";"";"1";"0";"1";"130"
"201900000194";"1";"35";"";"";"1";"4";"0";"1";"231";"900";"1";"";"";"1";"0";"1";"130"
"201900000195";"1";"35";"0";"";"1";"4";"0";"1";"231";"600";"1";"";"";"1";"0";"1";"90"
"201900000196";"3";"263";"0";"D";"2";"3";"0";"1";"4";"840";"1";"";"";"1";"5";"1";"50"
"201900000197";"4";"";"";"";"1";"1";"0";"1";"(1)";"(1)";"1";"";"";"1";"9";"1";"50"
"201900000198";"4";"chemin saulou";"0";"";"2";"2";"0";"1";"(1)";"(1)";"2";"";"";"1";"0";"3";"80"
"201900000199";"1";"660";"";"";"3";"4";"0";"1";"16";"850";"1";"";"";"1";"0";"1";" -1"
"201900000200";"1";"63";"";"";"3";"4";"0";"1";"21";"150";"1";"";"";"1";"0";"1";"130"
"201900000201";"1";"4";"0";"A";"3";"4";"0";"3";"102";"800";"1";"";"";"1";"0";"3";"130"
"201900000202";"2";"3";"0";"N";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"70"
"201900000203";"3";"761";"";"";"2";"2";"0";"1";"1";"230";"1";"";"";"1";"0";"1";"80"
"201900000204";"1";"63";"0";"";"1";"1";"0";"2";"174";"0";"2";"";"";"1";"3";"2";"30"
"201900000205";"3";"65";"";"";"2";"2";"0";"1";"11";"800";"1";"";"";"1";"2";"1";"70"
"201900000206";"1";"9";"";"A";"2";"3";"0";"1";"185";"200";"1";"";"";"1";"0";"2";"130"
"201900000207";"1";"10";"0";"";"3";"2";"0";"1";"460";"200";"1";"";"";"1";"0";"3";"130"
"201900000208";"1";"7";"0";"A";"1";"1";"0";"1";"172";"200";"3";"";"";"1";"3";"1";"50"
"201900000209";"1";"8";"0";"A";"3";"3";"0";"1";"1";"120";"3";"";"";"1";"3";"1";"90"
"201900000210";"2";"420";"";"";"2";"2";"0";"2";"(1)";"(1)";"2";"";"";"1";"0";"8";"50"
"201900000211";"2";"1";"";"";"2";"2";"0";"1";"44";"500";"1";"";"";"2";"0";"1";"90"
"201900000212";"6";"";"0";"";"2";"2";"0";"2";"(1)";"(1)";"1";"";"";"1";"0";"3";"50"
"201900000213";"3";"9";"0";"";"2";"2";"0";"1";"29";"620";"1";"";"";"1";"2";"1";" -1"
"201900000214";"2";"4";"";"";"2";"2";"0";"4";"7";"0";"2";"";"";"1";"0";"1";"70"
"201900000215";"3";"7";"";"R";"2";"2";"0";"1";"72";"500";"1";"";"";"1";"0";"1";"80"
"201900000216";"3";"123";"";"";"2";"2";"0";"1";"0";"800";"1";"";"";"1";"0";"1";"80"
"201900000217";"3";"751";"0";"D";"2";"2";"0";"1";"76";"(1)";"1";"";"";"1";"0";"1";"80"
"201900000218";"3";"9E1";"";"E";"2";"2";"0";"1";"4";"118";"1";"";"";"1";"5";"1";"50"
"201900000219";"3";"603";"0";"";"2";"2";"0";"1";"40";"360";"3";"";"";"1";"5";"1";"50"
"201900000220";"4";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000221";"4";"";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000222";"4";"";"0";"";"2";"2";"0";"4";"(1)";"(1)";"3";"";"";"1";"0";"1";"30"
"201900000223";"3";"58";"";"";"2";"2";"0";"1";"1";"740";"1";"";"";"1";"9";"1";"50"
"201900000224";"3";"91";"0";"D";"2";"2";"0";"1";"15";"210";"1";"";"";"1";"0";"1";"80"
