"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202000000417";"23";"6";"2020";"13:37";"1";"2A";"2A004";"1";"9";"1";"3";"SARTENE ANCIENNE ROUTE";"41,9292851";"8,7717351"
"202000000418";"23";"6";"2020";"14:15";"1";"2A";"2A004";"2";"1";"1";"7";"NICOLI JEAN COURS";"41,9336213";"8,7440288"
"202000000419";"26";"5";"2020";"17:00";"1";"91";"91691";"2";"6";"1";"3";"CONCY(RUE)";"48,7081900";"2,4825300"
"202000000420";"23";"6";"2020";"08:30";"1";"91";"91687";"2";"9";"1";"6";"LIEUTENANT COLONEL BIZEUIL (AVENUE DU)";"48,6716000";"2,3643000"
"202000000421";"17";"6";"2020";"09:45";"1";"84";"84087";"2";"2";"1";"6";"DALADIER (BD EDOUARD)";"44,1387600";"4,8062500"
"202000000422";"17";"6";"2020";"07:38";"1";"84";"84087";"2";"1";"1";" -1";"ROCH (RUE MADELEINE)";"44,1359400";"4,8077200"
"202000000423";"23";"3";"2020";"15:00";"1";"83";"83137";"1";"1";"1";"6";"CLEMENCEAU (BD GEORGES)";"43,1219000";"5,9406300"
"202000000424";"22";"6";"2020";"19:40";"1";"83";"83118";"2";"1";"1";"7";"BOULEVARD EUGÈNE BRIEUX";"43,4272000";"6,8746500"
"202000000425";"23";"6";"2020";"20:25";"1";"78";"78586";"2";"9";"1";"6";"ROBERT SCHUMAN (AVENUE)";"48,9460200";"2,1880100"
"202000000426";"23";"6";"2020";"23:15";"3";"77";"77186";"1";"1";"1";"7";"D606 de l'obélisque à limite MORET";"48,3853100";"2,7659200"
"202000000427";"22";"6";"2020";"10:50";"1";"76";"76681";"1";"1";"1";"3";"INDUSTRIEL. BOULEVARD (CD 18E)";"49,4051500";"1,1102700"
"202000000428";"23";"6";"2020";"16:30";"1";"74";"74010";"2";"1";"7";"2";"MARQUISATS (AVENUE DES)";"45,8957110";"6,1329833"
"202000000429";"23";"6";"2020";"16:20";"1";"71";"71511";"1";"1";"1";"3";"RD672 Bretelle - RD 906";"46,3530667";"4,8472255"
"202000000430";"23";"6";"2020";"19:15";"1";"68";"68315";"1";"9";"1";"2";"D430";"47,8878740";"7,2552680"
"202000000431";"23";"6";"2020";"18:18";"1";"68";"68224";"2";"3";"1";"2";"HOFER (RUE JOSUE)";"47,7615579";"7,3252817"
"202000000432";"19";"6";"2020";"12:43";"1";"68";"68066";"2";"1";"8";"6";"Rue de la 1ère Armée Française";"48,0869660";"7,3585720"
"202000000433";"21";"6";"2020";"03:50";"3";"66";"66136";"2";"1";"1";"6";"GAUGUIN (AVENUE PAUL)";"42,7183800";"2,8901000"
"202000000434";"21";"6";"2020";"02:00";"5";"66";"66136";"2";"6";"1";"3";"FRANCE LIBRE (BOULEVARD DE LA)";"42,7054100";"2,9017200"
"202000000435";"23";"6";"2020";"18:45";"1";"64";"64130";"2";"1";"1";"7";"HERRI ALDE (ROUTE D258)";"43,3336000";" -1,7448500"
"202000000436";"14";"6";"2020";"14:20";"1";"64";"64129";"2";"1";"1";" -1";"58 route de Bayonne";"43,3013800";" -0,3949200"
"202000000437";"21";"6";"2020";"23:05";"5";"64";"64122";"2";"1";"1";"7";"HARCET RUE D')";"43,4624200";" -1,5651900"
"202000000438";"19";"6";"2020";"14:05";"1";"64";"64122";"2";"3";"1";"6";"14 Avenue du President Kennedy";"43,4735960";" -1,5562070"
"202000000439";"22";"6";"2020";"15:15";"1";"63";"63164";"1";"1";"1";"7";"EUROPE (BOULEVARD DE L')";"45,8383617";"3,1400257"
"202000000440";"21";"6";"2020";"05:50";"3";"63";"63308";"1";"1";"1";"7";"GRAVENOIRE (ROUTE DE)";"45,7552451";"3,0538827"
"202000000441";"22";"6";"2020";"13:10";"1";"62";"62826";"2";"6";"1";"3";"GENERAL DE GAULLE (AVENUE DU)";"50,5080800";"1,6110100"
"202000000442";"6";"1";"2020";"07:50";"3";"62";"62510";"2";"1";"1";"6";"MARQUAGE (CHE DU)";"50,4122800";"2,7697100"
"202000000443";"17";"6";"2020";"14:15";"1";"62";"62048";"2";"2";"1";"3";"SOISSONS (DE)";"50,5077300";"2,4808200"
"202000000444";"19";"6";"2020";"20:50";"1";"58";"58194";"2";"1";"1";"3";"TAILLES";"47,0010000";"3,1622000"
"202000000445";"22";"6";"2020";"13:30";"1";"57";"57221";"2";"1";"1";"6";"D 952 A";"49,3180200";"6,1058000"
"202000000446";"22";"6";"2020";"16:40";"1";"57";"57630";"2";"3";"1";"3";"JOFFRE (MARECHAL)L";"48,7300000";"7,0560000"
"202000000447";"23";"6";"2020";"13:20";"1";"56";"56107";"2";"1";"1";"3";"BD ANTOINE LAVOISIER";"47,7229800";" -3,3909200"
"202000000448";"23";"6";"2020";"13:15";"1";"51";"51454";"2";"1";"1";"7";"Rue Dumont d’Urville";"49,2256821";"4,0382688"
"202000000449";"19";"6";"2020";"15:10";"1";"50";"50129";"2";"2";"1";"3";"LUMIERE (AVENUE LOUIS)";"49,6330400";" -1,5987500"
"202000000450";"22";"6";"2020";"11:30";"1";"49";"49353";"2";"1";"1";"5";"PARMENTIER";"47,4527700";" -0,5147600"
"202000000451";"22";"6";"2020";"20:14";"1";"47";"47001";"2";"1";"1";"6";"GIRAUDOUX (RUE JEAN)";"44,1900500";"0,6338600"
"202000000452";"19";"10";"2020";"07:00";"2";"974";"97411";"2";"1";"7";"6";"PHILIPPE (RUE SAINT-)";" -20,8893100";"55,4521900"
"202000000453";"19";"10";"2020";"15:50";"1";"973";"97302";"1";"1";"1";"3";"ROUTE NATIONALE 1";"4,9009316";" -52,3252845"
"202000000454";"19";"10";"2020";"10:00";"1";"973";"97302";"2";"1";"1";"3";"MANDELA  (BOULEVARD)";"4,9396453";" -52,3265306"
"202000000455";"18";"10";"2020";"23:36";"5";"973";"97302";"2";"9";"1";"6";"LIBERTE (AVENUE DE LA)";"4,9357147";" -52,3304129"
"202000000456";"19";"10";"2020";"14:00";"1";"69";"69388";"2";"3";"1";"6";"GENERAL FRERE (DU)                  (AV)";"45,7297100";"4,8790300"
"202000000457";"16";"10";"2020";"12:15";"1";"69";"69383";"2";"2";"1";"6";"GARIBALDI                           (R )";"45,7591500";"4,8523900"
"202000000458";"19";"10";"2020";"08:35";"1";"972";"97213";"2";"9";"1";"6";"24 MARS 1961 (RUE DU)";"14,6127300";" -61,0006000"
"202000000459";"17";"10";"2020";"08:30";"1";"972";"97209";"2";"1";"1";"6";"ALLEGRE (BOULEVARD)";"14,6073000";" -61,0729000"
"202000000460";"18";"10";"2020";"12:50";"1";"69";"69081";"2";"9";"1";"5";"M6 PORTE DU VALVERT                                 ";"45,7721600";"4,7899000"
"202000000461";"16";"10";"2020";"22:00";"5";"971";"97113";"2";"9";"2";"3";"BAS DU FORT";"16,2184000";" -61,5175000"
"202000000462";"19";"10";"2020";"11:50";"1";"2A";"2A004";"2";"3";"1";"6";"NAPOLEON COURS APRES BEVERINI";"41,9286403";"8,7387437"
"202000000463";"14";"10";"2020";"07:30";"5";"91";"91027";"2";"1";"2";"3";"AV JEAN PIERRE BENARD";"48,7117540";"2,3811030"
"202000000464";"14";"10";"2020";"18:18";"1";"87";"87085";"2";"3";"2";"7";"PERRIN (RUE FRANCOIS)";"45,8267300";"1,2380600"
"202000000465";"19";"10";"2020";"07:44";"5";"87";"87085";"2";"3";"1";"3";"SABLARD (AVENUE DE)";"45,8282127";"1,2823846"
"202000000466";"16";"10";"2020";"14:27";"1";"87";"87085";"2";"3";"1";"2";"MONTJOVIS (AVENUE)";"45,8380500";"1,2482800"
"202000000467";"10";"10";"2020";"15:00";"1";"83";"83137";"2";"3";"1";"3";"NOGUES (AVE DU GENERAL)";"43,1277900";"5,9208000"
"202000000468";"14";"10";"2020";"09:30";"1";"80";"80261";"2";"1";"1";"3";"AMIENS (ROUTE D')";"49,8530900";"2,2726400"
"202000000469";"19";"10";"2020";"11:15";"1";"79";"79191";"2";"6";"1";"3";"Avenue de Nantes";"46,3348900";" -0,4728400"
"202000000470";"19";"10";"2020";"12:10";"1";"77";"77146";"2";"1";"1";"3";"GEORGES BIDAULT (BOULEVARD)";"48,8307200";"2,6505000"
"202000000471";"18";"10";"2020";"23:20";"5";"76";"76319";"1";"1";"1";"2";"MARITIME. BOULEVARD";"49,3620200";"0,9960700"
"202000000472";"17";"10";"2020";"02:40";"5";"76";"76351";"2";"1";"1";"1";"FRISSARD (QUAI)";"49,4908100";"0,1291900"
"202000000473";"16";"10";"2020";"11:10";"1";"71";"71306";"2";"1";"1";"6";"BLANQUI (RUE)";"46,6751136";"4,3643868"
"202000000474";"17";"10";"2020";"13:25";"1";"71";"71270";"2";"6";"1";"3";"SAONE (CARREFOUR DE)";"46,3093916";"4,8374930"
"202000000475";"19";"10";"2020";"13:40";"1";"69";"69029";"2";"1";"1";"3";"GENAS (DE)                          (RO)";"45,7508239";"4,9085753"
"202000000476";"15";"10";"2020";"14:30";"1";"69";"69029";"2";"3";"2";"6";"CAMILLE ROUSSET                     (AV)";"45,7357000";"4,9105400"
"202000000477";"19";"10";"2020";"16:20";"1";"69";"69264";"2";"1";"1";"4";"GAMBETTA  BD";"45,9929300";"4,7150600"
"202000000478";"17";"10";"2020";"19:15";"5";"67";"67482";"2";"3";"1";"3";"FAUBOURG DE PIERRE (PONT DU)";"48,5869500";"7,7464100"
"202000000479";"16";"10";"2020";"12:27";"1";"65";"65286";"2";"1";"1";"2";"Av Général Baron Maransin";"43,0983960";" -0,0455580"
"202000000480";"18";"10";"2020";"16:20";"1";"64";"64140";"2";"1";"1";"7";"GLIZE (RUE RAYMOND ET MARCEL)";"43,5143300";" -1,4826200"
"202000000481";"16";"10";"2020";"19:40";"5";"63";"63113";"1";"6";"8";" -1";"CHARTOIRE (BD LOUIS)";"45,7981400";"3,1467600"
"202000000482";"10";"10";"2020";"10:10";"1";"62";"62617";"2";"1";"1";"6";"ROUTE NATIONALE (CD 937)";"50,4804500";"2,6630000"
"202000000483";"17";"10";"2020";"20:55";"5";"62";"62178";"2";"2";"8";"6";"CARON ( AUGUSTIN )";"50,4750800";"2,5381500"
"202000000484";"17";"10";"2020";"18:15";"2";"59";"59509";"1";"3";"1";"3";"BLUM (RUE LEON)";"50,4206800";"3,0733800"
"202000000485";"16";"10";"2020";"12:30";"1";"59";"59017";"2";"1";"1";"1";"FUSILLES (RUE DES )";"50,6896200";"2,8816000"
"202000000486";"17";"10";"2020";"13:10";"1";"56";"56121";"2";"1";"1";"3";"LIEGE (RUE  DE )";"47,7475300";" -3,3596600"
"202000000487";"16";"10";"2020";"13:15";"1";"50";"50129";"2";"4";"1";"4";"PARIS (AVENUE DE)";"49,6263900";" -1,6172500"
"202000000488";"17";"10";"2020";"22:15";"4";"49";"49328";"2";"1";"1";"6";"CESSART (PONT)";"47,2634000";" -0,0741500"
"202000000489";"17";"10";"2020";"11:05";"1";"47";"47001";"2";"2";"1";"6";"CARNOT (BD DU PRESIDENT)";"44,2044300";"0,6205900"
"202000000490";"19";"10";"2020";"18:00";"1";"44";"44109";"2";"1";"1";"3";"BOULEVARD BENONI GOULLIN";"47,2015300";" -1,5540000"
"202000000491";"13";"10";"2020";"11:40";"1";"44";"44109";"2";"3";"1";"3";"COULMIERS ( RUE DE )";"47,2240100";" -1,5384000"
"202000000492";"17";"10";"2020";"20:43";"1";"42";"42147";"2";"1";"1";"2";"Rue Paul Deschanel";"45,6018520";"4,0787010"
"202000000493";"19";"10";"2020";"09:50";"1";"38";"38421";"2";"1";"1";"3";"Avenue Gabriel Péri";"45,1876000";"5,7531000"
"202000000494";"10";"10";"2020";"19:30";"2";"38";"38053";"2";"1";"1";"6";"Avenue des Alpes";"45,5850800";"5,2729300"
"202000000495";"19";"10";"2020";"04:55";"3";"37";"37261";"2";"6";"1";"7";"LOUIS XI (BOULEVARD)";"47,3756527";"0,6651744"
"202000000496";"17";"10";"2020";"23:55";"5";"34";"34301";"2";"3";"1";"3";"REVOLUTION (RUE DE LA)";"43,4063330";"3,6911470"
"202000000497";"19";"10";"2020";"19:50";"5";"34";"34172";"2";"1";"1";"2";"CONSULS MER (BOULEVARD DES)";"43,6039700";"3,8948100"
"202000000498";"19";"10";"2020";"21:10";"5";"33";"33063";"2";"9";"1";"6";"ALL DE LOS ANGELES";"44,8449000";" -0,5749600"
"202000000499";"19";"10";"2020";"17:40";"1";"33";"33529";"1";"1";"1";"7";"PALUE (CH. DE LA)";"44,6321600";" -1,1591900"
"202000000500";"19";"10";"2020";"08:45";"1";"32";"32013";"2";"1";"8";"7";"IRENEE DAVID";"43,6433000";"0,5888000"
"202000000501";"18";"10";"2020";"15:30";"1";"31";"31555";"2";"1";"1";"3";"RUE LOUBIAGUE";"43,6317500";"1,4495600"
"202000000502";"17";"10";"2020";"18:00";"1";"31";"31555";"2";"1";"1";"4";"VA007622 RANGUEIL A620 Sortie 23";"43,5729300";"1,4522800"
"202000000503";"16";"10";"2020";"16:45";"1";"31";"31555";"2";"1";"1";"3";"AV JULES JULIEN";"43,5760600";"1,4511400"
"202000000504";"16";"10";"2020";"09:53";"1";"29";"29019";"2";"3";"1";"6";"Rue de Champagne";"48,4048867";" -4,5062023"
"202000000505";"19";"10";"2020";"22:40";"5";"27";"27375";"2";"6";"1";"6";"CANAL(ROND POINT DU)";"49,2199100";"1,1793700"
"202000000506";"19";"10";"2020";"07:15";"2";"27";"27375";"1";"3";"5";"2";"PARIS (CHAUSSEE DE)";"49,2047600";"1,1950500"
"202000000507";"21";"7";"2020";"09:45";"1";"27";"27375";"2";"9";"7";"6";"FOCH (RUE DU ML)";"49,2116000";"1,1706000"
"202000000508";"16";"10";"2020";"15:40";"1";"22";"22360";"2";"6";"1";"3";"MERIMEE (PROSPER)";"48,4932334";" -2,7617371"
"202000000509";"19";"10";"2020";"17:43";"1";"17";"17299";"2";"1";"1";"6";"DENFERT ROCHEREAU RUE";"45,9384780";" -0,9665630"
"202000000510";"14";"10";"2020";"15:51";"1";"14";"14118";"2";"1";"1";"6";"GEOLE (RUE DE)";"49,1843700";" -0,3617600"
"202000000511";"15";"10";"2020";"11:40";"1";"13";"13054";"2";"3";"1";"3";"MARECHAL JUIN (AV DU )";"43,4214000";"5,2291000"
"202000000512";"19";"10";"2020";"11:35";"1";"13";"13201";"2";"1";"1";"2";"DUGOMMIER (BOULEVARD)     1 A 29";"43,2977790";"5,3810290"
"202000000513";"18";"10";"2020";"23:34";"5";"11";"11262";"2";"1";"1";" -1";"FERROUL (BOULEVARD DU DOCTEUR)";"43,1812670";"3,0061260"
"202000000514";"19";"10";"2020";"19:35";"5";"06";"06159";"2";"1";"1";"2";"MARECHAL FOCH (AVENUE)";"43,7017520";"7,3071230"
"202000000515";"19";"10";"2020";"21:43";"5";"03";"03101";"2";"1";"1";"3";"Rue Jean Jaurès";"46,3561112";"2,5381171"
"202000000516";"18";"10";"2020";"13:25";"1";"75";"75119";"2";"1";"1";"2";"PORTE DE LA VILLETTE";"48,8963280";"2,3945690"
"202000000517";"19";"10";"2020";"16:50";"1";"75";"75120";"2";"3";"1";"3";"RUE DE BAGNOLET";"48,8637540";"2,4076850"
"202000000518";"19";"10";"2020";"18:00";"1";"75";"75119";"2";"4";"1";"6";"BOULEVARD DE LA COMMANDERIE";"48,9018960";"2,3852300"
"202000000519";"19";"10";"2020";"08:09";"1";"75";"75119";"2";"1";"1";" -1";"AVENUE JEAN JAURES";"48,8881420";"2,3906480"
"202000000520";"18";"10";"2020";"22:25";"5";"75";"75118";"2";"3";"1";"2";"RUE DE LA CHAPELLE";"48,8908120";"2,3599630"
"202000000521";"19";"10";"2020";"19:40";"5";"75";"75116";"2";"7";"1";"3";"PLACE DU MARECHAL DE LATTRE DE TASSIGNY";"48,8712420";"2,2742730"
"202000000522";"19";"10";"2020";"18:10";"1";"75";"75116";"2";"4";"1";"4";"PLACE DU MARECHAL DE LATTRE DE TASSIGNY";"48,8708690";"2,2736740"
"202000000523";"19";"10";"2020";"13:00";"1";"75";"75114";"2";"1";"1";"3";"BOULEVARD JOURDAN";"48,8198200";"2,3407250"
"202000000524";"19";"10";"2020";"11:05";"1";"75";"75114";"2";"1";"1";"2";"RUE RAYMOND LOSSERAND";"48,8364170";"2,3225580"
"202000000525";"18";"10";"2020";"22:50";"5";"75";"75114";"2";"2";"1";" -1";"RUE D ALESIA";"48,8292980";"2,3226660"
"202000000526";"19";"10";"2020";"19:35";"5";"75";"75111";"2";"2";"1";"3";"BOULEVARD VOLTAIRE";"48,8637650";"2,3701090"
"202000000527";"19";"10";"2020";"06:35";"5";"75";"75111";"2";"5";"1";"3";"BOULEVARD VOLTAIRE";"48,8630390";"2,3713990"
"202000000528";"19";"10";"2020";"09:55";"1";"75";"75109";"2";"4";"1";"3";"RUE DU FAUBOURG POISSONNIERE";"48,8831930";"2,3498770"
"202000000529";"19";"10";"2020";"16:14";"1";"75";"75108";"2";"3";"1";"3";"AVENUE DE WAGRAM";"48,8762990";"2,2968740"
"202000000530";"19";"10";"2020";"19:30";"5";"94";"94078";"2";"1";"1";"6";"GAMBETTA (R)";"48,7353000";"2,4599400"
"202000000531";"19";"10";"2020";"18:35";"2";"94";"94046";"2";"3";"1";"1";"JEAN JAURES (R)";"48,7962000";"2,4337000"
"202000000532";"19";"10";"2020";"11:48";"1";"94";"94043";"2";"1";"8";"3";"FONTAINEBLEAU (AV DE)";"48,8083000";"2,3627500"
"202000000533";"18";"10";"2020";"12:00";"1";"94";"94076";"2";"2";"1";"1";"VERDUN (R DE)";"48,7949100";"2,3543600"
"202000000534";"19";"10";"2020";"11:26";"1";"93";"93072";"2";"1";"1";"3";"MAXIME GORKI (BOULEVARD) DES N°1 AU 87";"48,9559483";"2,3831518"
"202000000535";"19";"10";"2020";"20:50";"5";"93";"93077";"2";"3";"1";"1";"MERCIERE (RUE)";"48,8829600";"2,5128700"
"202000000536";"19";"10";"2020";"20:50";" -1";"93";"93077";"2";"1";" -1";"1";"MERCIERE (RUE)";"48,8837638";"2,5134154"
"202000000537";"18";"10";"2020";"06:50";"5";"93";"93053";"2";"3";"1";"3";"MONTREUIL A CLAYE (RUE DE)";"48,8868338";"2,4704077"
"202000000538";"19";"10";"2020";"21:00";"5";"93";"93032";"2";"1";"1";"3";"Rue Parmentier";"48,8835100";"2,5322500"
"202000000539";"18";"10";"2020";"13:50";"1";"93";"93048";"2";"1";"1";"3";"ROMAINVILLE (RUE DE)";"48,8700675";"2,4467884"
"202000000540";"18";"10";"2020";"11:45";"1";"93";"93063";"1";"1";"1";"3";"METZ AVENUE DE";"48,8967000";"2,4325000"
"202000000541";"18";"10";"2020";"15:25";"1";"93";"93032";"2";"3";"1";"6";"PETIT CLOS  (SENTIER DU)";"48,8837007";"2,5303775"
"202000000542";"19";"10";"2020";"17:30";"1";"93";"93027";"2";"2";"1";"3";"R DE LA CONVENTION / RUE RASPAIL";"48,9260937";"2,3966484"
"202000000543";"19";"10";"2020";"14:40";"1";"93";"93027";"2";"1";"1";"3";"AV ROGER SALENGRO";"48,9356300";"2,3873500"
"202000000544";"19";"10";"2020";"07:35";"2";"93";"93027";"2";"6";"1";"6";"ROCHET (RUE WALDECK)";"48,9401500";"2,4078300"
"202000000545";"19";"10";"2020";"09:25";"1";"92";"92064";"2";"3";"1";"3";"VERRERIE";"48,8541556";"2,2221722"
"202000000546";"19";"10";"2020";"21:10";"5";"92";"92040";"2";"1";"1";"6";"FERDINAND BUISSON";"48,8139975";"2,2629409"
"202000000547";"19";"10";"2020";"10:10";"1";"92";"92036";"2";"3";"1";"3";"JEAN JAURES (RUE) (1/33)";"48,9310430";"2,2949830"
"202000000548";"19";"10";"2020";"18:15";"2";"92";"92012";"2";"1";"8";"6";"NATIONALE (RUE) 1/37 - 2/30BIS";"48,8264600";"2,2426800"
"202000000549";"19";"10";"2020";"16:25";"1";"92";"92012";"2";"1";"1";"7";"ANDRE MORIZET (AVENUE) 1/47 - 2/52";"48,8368700";"2,2366500"
"202000000550";"24";"9";"2020";"20:00";"2";"92";"92004";"2";"1";"1";"3";"ARGENTEUIL N° 176 A 388";"48,9226240";"2,2766620"
"202000000551";"15";"8";"2020";"15:00";"1";"67";"67381";"2";"1";"1";"6";"14 Rue Principale";"48,9128918";"7,3143201"
"202000000552";"20";"10";"2020";"07:25";"1";"974";"97422";"2";"6";"1";"3";"Carrefour Raymond Poincare";" -21,2860700";"55,5155520"
"202000000553";"19";"10";"2020";"15:32";"1";"68";"68300";"2";"6";"1";"3";"D422";"47,7849820";"7,3677360"
"202000000554";"20";"10";"2020";"17:40";"2";"86";"86268";"1";"1";"2";"1";"D18";"46,5300130";"0,5449420"
"202000000555";"20";"10";"2020";"15:45";"1";"83";"83019";"1";"1";"1";"6";"4315 Route du Dom";"43,1904800";"6,3715550"
"202000000556";"19";"10";"2020";"14:15";"1";"62";"62205";"2";"1";"1";"1";"Rue de Baudringhem";"50,7039500";"2,3212210"
"202000000557";"19";"10";"2020";"20:30";"3";"59";"59110";"1";"1";"1";"1";"D3";"50,9436820";"2,3087020"
"202000000558";"19";"9";"2020";"03:00";"5";"67";"67234";"1";"1";"1";"6";"HERBITZHEIM (ROUTE DE)";"48,9867320";"7,0483520"
"202000000559";"19";"10";"2020";"16:45";"1";"82";"82125";"1";"1";"1";"3";"route de la ville dieu du temple";"43,9926910";"1,2320140"
"202000000560";"20";"10";"2020";"14:40";"1";"63";"63322";"1";"6";"1";"6";"D78";"45,8604469";"3,1917563"
"202000000561";"19";"10";"2020";"13:45";"1";"49";"49240";"1";"1";"1";"6";"PK 7 à proximité du lieu dit la frogerie";"47,0795620";" -0,6362200"
"202000000562";"19";"10";"2020";"15:30";"1";"42";"42141";"1";"1";"1";"6";"D70";"46,1452213";"4,2558281"
"202000000563";"16";"10";"2020";"17:30";"1";"34";"34036";"1";"1";"1";"3";"D609";"43,6793870";"3,3959770"
"202000000564";"17";"10";"2020";"16:50";"1";"84";"84057";"1";"1";"1";"6";"D2";"43,9304770";"5,3059240"
"202000000565";"19";"10";"2020";"15:35";"1";"72";"72118";"2";"1";"1";"3";"Place de l'Eglise";"48,0387680";"0,5869050"
"202000000566";"17";"10";"2020";"05:00";"3";"05";"05106";"1";"1";"1";"6";"D9";"44,5507190";"6,3310220"
"202000000567";"20";"10";"2020";"08:55";"1";"60";"60541";"1";"1";"2";"7";"chemin pontois";"49,2817130";"2,6844250"
"202000000568";"11";"10";"2020";"14:50";"1";"60";"60508";"1";"1";"1";"2";"rue du pont";"49,3195550";"2,6442720"
"202000000569";"15";"9";"2020";"08:00";"2";"60";"60067";"2";"1";"7";"3";"Rue de Crépy";"49,2949960";"2,8149870"
"202000000570";"19";"10";"2020";"16:00";"1";"10";"10106";"1";"3";"1";"3";"RD 951";"48,4606570";"3,4172200"
"202000000571";"19";"10";"2020";"11:20";"1";"10";"10033";"2";"1";"7";"6";"rue nationale";"48,2347460";"4,7045790"
"202000000572";"19";"10";"2020";"14:30";"1";"16";"16207";"1";"2";"1";"3";"Lieu dit La Bretaudière";"45,8553860";"0,0025710"
"202000000573";"17";"10";"2020";"18:50";"3";"988";"98820";"1";"1";"2";"6";"RPI2";" -20,5556549";"166,5703317"
"202000000574";"19";"10";"2020";"13:00";"1";"28";"28293";"1";"2";"1";"3";"Route Départementale N° 933";"48,8585880";"1,5030880"
"202000000575";"16";"10";"2020";"17:15";"1";"66";"66226";"1";"1";"1";"2";"215 Mas d'En Trilla";"42,6124540";"2,8624960"
"202000000576";"20";"10";"2020";"16:30";"1";"07";"07177";"1";"1";"6";"7";"D219";"45,0131820";"4,7840090"
"202000000577";"19";"10";"2020";"19:33";"5";"01";"01249";"2";"1";"1";"3";"648 Grande Rue";"45,8223600";"4,9491090"
"202000000578";"20";"10";"2020";"06:20";"3";"16";"16234";"1";"1";"2";"6";"Lieu dit La petite Broue";"45,6762930";" -0,0351890"
"202000000579";"20";"10";"2020";"08:25";"1";"60";"60500";"2";"1";"2";"1";"44 Route de Paris";"49,0992110";"2,7533410"
"202000000580";"19";"10";"2020";"17:35";"1";"62";"62318";"2";"1";"1";"3";"Avenue du Vieux Moulin";"50,5195860";"1,6505310"
"202000000581";"20";"10";"2020";"11:05";"1";"59";"59212";"2";"3";"1";"6";"Place Saint Vaast";"50,6441030";"2,7238050"
"202000000582";"19";"10";"2020";"15:15";"1";"13";"13211";"1";"1";"2";"2";"A50-Sens Marseille vers Aubagne";"43,2938500";"5,4719400"
"202000000583";"19";"10";"2020";"15:10";"1";"33";"33487";"1";"1";"1";"5";"AUTOROUTE A 10";"44,9530250";" -0,4586000"
"202000000584";"18";"10";"2020";"20:10";"3";"59";"59195";"1";"1";"1";"2";"AUTOROUTE A25";"50,6289800";"2,9581670"
"202000000585";"15";"10";"2020";"23:30";"3";"59";"59507";"1";"1";"1";"6";"AUTOROUTE A1";"50,6084830";"3,0941420"
"202000000586";"19";"10";"2020";"18:50";"5";"94";"94021";"1";"1";"1";"6";"AUTOROUTE A106";"48,7618376";"2,3448208"
"202000000587";"19";"10";"2020";"08:05";"1";"91";"91521";"1";"1";"1";"2";"AUTOROUTE A6";"48,6365500";"2,3992400"
"202000000588";"19";"10";"2020";"08:40";"1";"78";"78233";"1";"1";"1";"2";"A13";"48,8813160";"2,0160290"
"202000000589";"18";"10";"2020";"15:00";"1";"92";"92047";"1";"1";"1";"4";"A13";"48,8344900";"2,1706400"
"202000000590";"19";"10";"2020";"21:00";"3";"77";"77296";"1";"9";"1";"5";"A5b";"48,6312605";"2,6288041"
"202000000591";"19";"10";"2020";"19:30";"5";"94";"94073";"1";"1";"1";"3";"A86 EXT";"48,7606800";"2,3827200"
"202000000592";"19";"10";"2020";"17:15";"1";"94";"94017";"1";"1";"1";"4";"A4";"48,8274300";"2,5251100"
"202000000593";"17";"10";"2020";"04:15";"5";"972";"97213";"1";"1";"1";"6";"AUTOROUTE A1";"14,5977318";" -60,9988403"
"202000000594";"16";"10";"2020";"21:00";"3";"972";"97213";"2";"9";"2";"2";"AUTOROUTE A1";"14,6179767";" -61,0326630"
"202000000595";"16";"10";"2020";"07:55";"1";"971";"97105";"1";"9";"1";"2";"GASTON FEUILLARD(AVENUE)";"15,9989500";" -61,7210900"
"202000000596";"17";"10";"2020";"16:15";"1";"2A";"2A004";"2";"3";"1";"2";"NICOLI JEAN COURS";"41,9337300";"8,7441100"
"202000000597";"18";"10";"2020";"09:20";"1";"91";"91657";"2";"1";"1";"3";"HENRI BARBUSSE (AVENUE)";"48,7018700";"2,4255100"
"202000000598";"18";"10";"2020";"19:30";"3";"91";"91514";"1";"1";"1";"2";"CD 33";"48,6624700";"2,5216600"
"202000000599";"17";"10";"2020";"16:30";"1";"79";"79300";"2";"3";"1";"3";"8 Rue de Villeneuve";"47,0081470";" -0,2102300"
"202000000600";"17";"10";"2020";"18:25";"1";"78";"78238";"2";"5";"1";"3";"CD 14";"48,9635900";"1,8625700"
"202000000601";"16";"10";"2020";"12:42";"1";"78";"78005";"1";"1";"1";"3";"RD 30";"48,9519800";"2,0599700"
"202000000602";"7";"10";"2020";"08:20";"1";"73";"73065";"2";"6";"1";"7";"D201 SAINTE ROSE (RUE)";"45,5662059";"5,9343626"
"202000000603";"18";"10";"2020";"10:05";"1";"72";"72181";"2";"1";"1";"6";"EVENTAIL RUE DE L' N° PAIRS 198 ET >";"48,0050800";"0,2290500"
"202000000604";"17";"10";"2020";"13:10";"1";"44";"44132";"2";"1";"1";"3";"REPUBLIQUE (BOULEVARD DE LA)";"47,2598200";" -2,3379900"
"202000000605";"18";"10";"2020";"21:48";"5";"35";"35238";"2";"2";"1";"3";"34 Rue de Redon";"48,1052000";" -1,6906000"
